PLANT_NAME,ZONE,FUEL_TYPE,BUS,PMAX,PMIN,COST
Lenape II,MIS_INKY,SUN,0,4.0,0,0
Zeeland Farm Services,MIS_LMI,OBG,0,1.6,0,0
Zeeland Farm Services,MIS_LMI,OBG,0,1.6,0,0
Oxbow Creek,PJM_PENE,NG,0,4.4,0,0
Oxbow Creek,PJM_PENE,NG,0,4.4,0,0
Oxbow Creek,PJM_PENE,NG,0,4.4,0,0
Oxbow Creek,PJM_PENE,NG,0,4.4,0,0
Oxbow Creek,PJM_PENE,NG,0,4.4,0,0
Roundtop,PJM_PENE,NG,0,4.4,0,0
Roundtop,PJM_PENE,NG,0,4.4,0,0
Roundtop,PJM_PENE,NG,0,4.4,0,0
Roundtop,PJM_PENE,NG,0,4.4,0,0
Roundtop,PJM_PENE,NG,0,4.4,0,0
Brookfield,MIS_LMI,WND,0,74.8,0,0
Charlotte Solar,S_VACA,SUN,0,5.0,0,0
Elliana Solar,S_VACA,SUN,0,5.0,0,0
Flash Solar,S_VACA,SUN,0,5.0,0,0
Amethyst Solar,S_VACA,SUN,0,3.0,0,0
Angel Solar,S_VACA,SUN,0,5.0,0,0
Audrey Solar,S_VACA,SUN,0,3.0,0,0
Buddy Solar,S_VACA,SUN,0,4.0,0,0
Milo Solar,S_VACA,SUN,0,3.0,0,0
Minnie Solar,S_VACA,SUN,0,3.0,0,0
Nick Solar,S_VACA,SUN,0,5.0,0,0
Owen Solar,S_VACA,SUN,0,5.0,0,0
Sophie Solar,S_VACA,SUN,0,4.5,0,0
Star Solar,S_VACA,SUN,0,5.0,0,0
Maywood Photovoltaic Project,MIS_INKY,SUN,0,8.0,0,0
Scioto Ridge Wind Farm,PJM_West,WND,0,249.8,0,0
Sonne One,S_VACA,SUN,0,5.0,0,0
Kirkwall Holdings,S_VACA,SUN,0,5.0,0,0
Ayrshire,S_VACA,SUN,0,19.4,0,0
JMB Mcguire-Dix-Lakehurst Solar Project,PJM_EMAC,SUN,0,11.4,0,0
"Hobart Solar, LLC",MIS_INKY,SUN,0,1.0,0,0
"Waterloo Solar, LLC",MIS_INKY,SUN,0,1.0,0,0
"Valparaiso Solar, LLC",MIS_INKY,SUN,0,1.0,0,0
"AC Criminal Courts Complex SPE2, LLC",PJM_EMAC,SUN,0,1.3,0,0
Pamlico Partners Solar,S_VACA,SUN,0,5.0,0,0
"Arba Solar, LLC",S_VACA,SUN,0,0.5,0,0
"Arba Solar, LLC",S_VACA,SUN,0,0.5,0,0
"Arba Solar, LLC",S_VACA,SUN,0,0.5,0,0
"Arba Solar, LLC",S_VACA,SUN,0,0.5,0,0
"Franklin Solar, LLC",S_VACA,SUN,0,0.5,0,0
"Franklin Solar, LLC",S_VACA,SUN,0,0.5,0,0
"Franklin Solar, LLC",S_VACA,SUN,0,0.5,0,0
"Franklin Solar, LLC",S_VACA,SUN,0,0.5,0,0
"Kenansville Solar 2, LLC",S_VACA,SUN,0,2.0,0,0
"Samarcand Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Samarcand Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Samarcand Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Samarcand Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Samarcand Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Samarcand Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Samarcand Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Samarcand Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Samarcand Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Samarcand Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
Albemarle Solar Center LLC,S_VACA,SUN,0,5.0,0,0
Boseman Solar Center LLC,S_VACA,SUN,0,5.0,0,0
Flemming Solar Center LLC,S_VACA,SUN,0,5.0,0,0
Littlefield Solar Center LLC,S_VACA,SUN,0,5.0,0,0
Rams Horn Solar Center LLC,S_VACA,SUN,0,5.0,0,0
Beaver Dam (PA),PJM_PENE,NG,0,4.4,0,0
Beaver Dam (PA),PJM_PENE,NG,0,4.4,0,0
Beaver Dam (PA),PJM_PENE,NG,0,4.4,0,0
Beaver Dam (PA),PJM_PENE,NG,0,4.4,0,0
Beaver Dam (PA),PJM_PENE,NG,0,4.4,0,0
Upchurch Solar Center LLC,S_VACA,SUN,0,5.0,0,0
Alpaca,PJM_PENE,NG,0,7.0,0,0
Alpaca,PJM_PENE,NG,0,7.0,0,0
Alpaca,PJM_PENE,NG,0,7.0,0,0
Milan,PJM_PENE,NG,0,7.0,0,0
Milan,PJM_PENE,NG,0,7.0,0,0
Milan,PJM_PENE,NG,0,7.0,0,0
Millville City Sewer Auth WTP,PJM_EMAC,SUN,0,0.8,0,0
Millville City Sewer Auth WTP,PJM_EMAC,SUN,0,0.4,0,0
MTHS Co-Gen Buildings,PJM_COMD,NG,0,0.6,0,0
MTHS Co-Gen Buildings,PJM_COMD,NG,0,0.6,0,0
Apple One,S_VACA,SUN,0,5.0,0,0
Sonne Two,S_VACA,SUN,0,5.0,0,0
Cross Winds Energy Park,MIS_LMI,WND,0,111.0,0,0
Cross Winds Energy Park,MIS_LMI,WND,0,44.0,0,0
Cross Winds Energy Park,MIS_LMI,WND,0,75.9,0,0
"Kenansville Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Kenansville Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Kenansville Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Kenansville Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Kenansville Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Kenansville Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Kenansville Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Kenansville Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Kenansville Solar Farm, LLC",S_VACA,SUN,0,0.5,0,0
"Bethel Price Solar, LLC",S_VACA,SUN,0,5.0,0,0
"Dogwood Solar, LLC",PJM_Dom,SUN,0,20.0,0,0
Washington Airport Solar LLC,S_VACA,SUN,0,5.0,0,0
"Washington Millfield Solar, LLC",S_VACA,SUN,0,5.0,0,0
"Windsor Cooper HIill Solar, LLC",PJM_Dom,SUN,0,5.0,0,0
Warsaw Farm,S_VACA,SUN,0,65.0,0,0
Castalia Solar,S_VACA,SUN,0,2.0,0,0
Oakboro Farm,S_VACA,SUN,0,5.0,0,0
McKenzie Farm,S_VACA,SUN,0,5.0,0,0
Nash 58 Farm,S_VACA,SUN,0,5.0,0,0
Nash 64 Farm,S_VACA,SUN,0,5.0,0,0
Pate Farm,S_VACA,SUN,0,5.0,0,0
Erwin Farm,S_VACA,SUN,0,5.0,0,0
Sigmon Catawba Farm,S_VACA,SUN,0,5.0,0,0
Wagstaff Farm 1,S_VACA,SUN,0,5.0,0,0
Waco Farm,S_VACA,SUN,0,5.0,0,0
Sunfish Farm,S_VACA,SUN,0,5.0,0,0
Reventure Park,S_VACA,LFG,0,1.9,0,0
Reventure Park,S_VACA,LFG,0,1.6,0,0
Garrell Solar Farm,S_VACA,SUN,0,5.0,0,0
Angier Farm,S_VACA,SUN,0,5.0,0,0
Bladenboro Farm,S_VACA,SUN,0,5.0,0,0
Dement Farm LLC,S_VACA,SUN,0,5.0,0,0
Kinsley Landfill Solar,PJM_EMAC,SUN,0,8.6,0,0
Duplin Solar LLC,S_VACA,SUN,0,5.0,0,0
North Carolina Solar III LLC,S_VACA,SUN,0,4.9,0,0
County College of Morris,PJM_EMAC,SUN,0,2.9,0,0
Mercer County Community College,PJM_EMAC,SUN,0,7.5,0,0
Com Adam 1WF-1,PJM_COMD,WND,0,2.5,0,0
Com Adam 1WF-1,PJM_COMD,WND,0,2.5,0,0
"Big Turtle Wind Farm, LLC",MIS_LMI,WND,0,20.0,0,0
Patriots Stadium,PJM_EMAC,SUN,0,1.0,0,0
Temple SEGF,PJM_EMAC,NG,0,1.6,0,0
Temple SEGF,PJM_EMAC,NG,0,1.6,0,0
Temple SEGF,PJM_EMAC,NG,0,1.6,0,0
Temple SEGF,PJM_EMAC,NG,0,1.6,0,0
Temple SEGF,PJM_EMAC,NG,0,1.6,0,0
Temple SEGF,PJM_EMAC,NG,0,1.6,0,0
Temple SEGF,PJM_EMAC,NG,0,1.6,0,0
Temple SEGF,PJM_EMAC,NG,0,1.6,0,0
Temple SEGF,PJM_EMAC,NG,0,1.6,0,0
Temple SEGF,PJM_EMAC,NG,0,1.6,0,0
Pilot Hill Wind Farm,PJM_COMD,WND,0,175.0,0,0
Fourmile Ridge,PJM_AP,WND,0,40.0,0,0
Beebe 1B,MIS_LMI,WND,0,50.4,0,0
Tioga Solar Morris County 1 LLC,PJM_EMAC,SUN,0,1.0,0,0
Napoleon Biogas,PJM_ATSI,OBG,0,1.4,0,0
Napoleon Biogas,PJM_ATSI,OBG,0,1.4,0,0
Sugar Creek Wind One LLC,MIS_IL,WND,0,202.0,0,0
Lincoln Land Wind,MIS_IL,WND,0,302.0,0,0
Shell Chemical Appalachia LLC,PJM_ATSI,NG,0,48.4,0,0
Shell Chemical Appalachia LLC,PJM_ATSI,NG,0,48.4,0,0
Shell Chemical Appalachia LLC,PJM_ATSI,NG,0,48.4,0,0
Shell Chemical Appalachia LLC,PJM_ATSI,NG,0,82.3,0,0
Shell Chemical Appalachia LLC,PJM_ATSI,NG,0,82.3,0,0
Rockville Solar I LLC,MIS_INKY,SUN,0,2.8,0,0
Halifax (NC),PJM_Dom,SUN,0,20.0,0,0
Bristol Myers Squibb Lawrenceville,PJM_EMAC,DFO,0,1.2,0,0
Bristol Myers Squibb Lawrenceville,PJM_EMAC,NG,0,4.3,0,0
Bristol Myers Squibb Lawrenceville,PJM_EMAC,NG,0,5.6,0,0
Delilah Road Landfill,PJM_EMAC,SUN,0,8.5,0,0
Dessie Solar Center LLC,S_VACA,SUN,0,4.8,0,0
"Rockville Solar II, LLC",MIS_INKY,SUN,0,2.7,0,0
BearPond Solar Center LLC,S_VACA,SUN,0,4.8,0,0
Shankle Solar Center LLC,S_VACA,SUN,0,4.8,0,0
Graham Solar Center LLC,S_VACA,SUN,0,4.8,0,0
Akron WRF,PJM_ATSI,OBG,0,0.6,0,0
Akron WRF,PJM_ATSI,OBG,0,0.6,0,0
Akron WRF,PJM_ATSI,OBG,0,0.6,0,0
Parkland Landfill Solar,PJM_EMAC,SUN,0,7.8,0,0
"Potomac Energy Center, LLC",PJM_Dom,NG,0,237.0,0,0
"Potomac Energy Center, LLC",PJM_Dom,NG,0,237.0,0,0
"Potomac Energy Center, LLC",PJM_Dom,NG,0,338.0,0,0
Walt Bailey Bioenergy Facility,PJM_SMAC,OBG,0,4.7,0,0
Walt Bailey Bioenergy Facility,PJM_SMAC,OBG,0,4.7,0,0
Walt Bailey Bioenergy Facility,PJM_SMAC,OBG,0,4.7,0,0
Carol Jean Solar,S_VACA,SUN,0,4.0,0,0
East Chicago,MIS_INKY,SUN,0,2.0,0,0
Griffith,MIS_INKY,SUN,0,2.0,0,0
Hoopeston Wind LLC,MIS_IL,WND,0,98.0,0,0
"Euclid Farm, Stamco N-54",PJM_ATSI,WND,0,1.0,0,0
Back River Waste Water Treatment,PJM_SMAC,OBG,0,1.1,0,0
Back River Waste Water Treatment,PJM_SMAC,OBG,0,1.1,0,0
Back River Waste Water Treatment,PJM_SMAC,SUN,0,0.8,0,0
Battleground,S_VACA,SUN,0,3.5,0,0
Beulaville,S_VACA,SUN,0,2.0,0,0
Ellerbe,S_VACA,SUN,0,2.0,0,0
Wallace,S_VACA,SUN,0,2.0,0,0
Kenansville,S_VACA,SUN,0,2.0,0,0
Fairmont-FLS 100,S_VACA,SUN,0,4.0,0,0
Rariton OMP,PJM_EMAC,SUN,0,1.7,0,0
Spring House,PJM_EMAC,NG,0,3.8,0,0
Skillman,PJM_EMAC,SUN,0,1.1,0,0
Raritan ITS,PJM_EMAC,SUN,0,2.0,0,0
Radfords Run Wind Farm,MIS_IL,WND,0,278.0,0,0
Holland Energy Park,MIS_LMI,NG,0,53.1,0,0
Holland Energy Park,MIS_LMI,NG,0,53.1,0,0
Holland Energy Park,MIS_LMI,NG,0,43.2,0,0
Berry Plastics Solar,PJM_EMAC,SUN,0,9.8,0,0
Chauncey Farm LLC,S_VACA,SUN,0,4.9,0,0
Dragstrip Farm,S_VACA,SUN,0,5.0,0,0
Fremont Farm LLC,S_VACA,SUN,0,5.0,0,0
Market Farm,S_VACA,SUN,0,4.9,0,0
Snow Hill Solar 2 LLC,S_VACA,SUN,0,2.0,0,0
Mount Olive Farm,S_VACA,SUN,0,5.0,0,0
Spicewood Solar Farm LLC,S_VACA,SUN,0,5.0,0,0
West Salisbury Farm LLC,S_VACA,SUN,0,5.0,0,0
West Siler,S_VACA,SUN,0,5.0,0,0
Yanceyville Farm 2 LLC,S_VACA,SUN,0,5.0,0,0
Redmon Solar Farm LLC,S_VACA,SUN,0,2.0,0,0
Anderson Farm LLC,S_VACA,SUN,0,1.9,0,0
Woodbine Landfill Plant,PJM_EMAC,LFG,0,1.1,0,0
DD Fayetteville Solar NC LLC,S_VACA,SUN,0,23.1,0,0
Warsaw I,S_VACA,SUN,0,2.0,0,0
Warsaw II,S_VACA,SUN,0,2.0,0,0
Moncure Farm LLC,S_VACA,SUN,0,3.0,0,0
Martin Creek Farm LLC,S_VACA,SUN,0,3.0,0,0
Kinston,S_VACA,SUN,0,2.0,0,0
Daniel Farm LLC,S_VACA,SUN,0,5.0,0,0
Bailey Farm LLC,S_VACA,SUN,0,5.0,0,0
XPF Solar Field,S_VACA,SUN,0,3.0,0,0
Fair Wind,PJM_AP,WND,0,30.0,0,0
Green Farm,PJM_Dom,SUN,0,5.0,0,0
Simons Farm,PJM_Dom,SUN,0,5.0,0,0
Thornton PV1,S_VACA,SUN,0,5.0,0,0
Watson Seed Farm PV1,S_VACA,SUN,0,20.0,0,0
Bradley PV1,PJM_Dom,SUN,0,5.0,0,0
Shawboro PV1,PJM_Dom,SUN,0,20.0,0,0
Carter PV1,S_VACA,SUN,0,5.0,0,0
Pecan PV1,S_VACA,SUN,0,5.0,0,0
Langley PV1,S_VACA,SUN,0,5.0,0,0
Mariposa Solar Center LLC,S_VACA,SUN,0,5.0,0,0
Highland Solar Center LLC,S_VACA,SUN,0,5.0,0,0
Elm City Solar Facility,S_VACA,SUN,0,40.0,0,0
Bridgeport Disposal Solar Farm,PJM_EMAC,SUN,0,1.2,0,0
Jakana Solar,PJM_Dom,SUN,0,5.0,0,0
Windsor Solar,PJM_Dom,SUN,0,5.0,0,0
Belmont,MIS_INKY,SUN,0,3.8,0,0
Bethel Solar,S_VACA,SUN,0,5.0,0,0
Lewiston Solar,PJM_Dom,SUN,0,5.0,0,0
Woodland Solar,PJM_Dom,SUN,0,5.0,0,0
Williamston Solar,PJM_Dom,SUN,0,5.0,0,0
Winton Solar,PJM_Dom,SUN,0,5.0,0,0
Marion Solar LNG,MIS_INKY,SUN,0,1.5,0,0
Mulberry Farm LLC,S_C_TVA,SUN,0,15.8,0,0
Jacobstown,PJM_EMAC,SUN,0,5.0,0,0
West Pemberton,PJM_EMAC,SUN,0,7.0,0,0
Selmer Farm LLC,S_C_TVA,SUN,0,15.8,0,0
East Wayne Solar LLC,S_VACA,SUN,0,2.0,0,0
Vickers,S_VACA,SUN,0,2.0,0,0
Soluga Farms 1,S_VACA,SUN,0,5.0,0,0
Soluga Farms 2 LLC,S_VACA,SUN,0,5.0,0,0
Clipperton Holdings LLC,S_VACA,SUN,0,5.0,0,0
Tiburon Holdings,S_VACA,SUN,0,5.0,0,0
Wildcat Point Generation Facility,PJM_EMAC,NG,0,310.3,0,0
Wildcat Point Generation Facility,PJM_EMAC,NG,0,310.3,0,0
Wildcat Point Generation Facility,PJM_EMAC,NG,0,493.0,0,0
CCMUA,PJM_EMAC,SUN,0,1.5,0,0
Osprey Point RES,MIS_INKY,OG,0,3.3,0,0
Osprey Point RES,MIS_INKY,OG,0,3.3,0,0
Osprey Point RES,MIS_INKY,OG,0,3.3,0,0
Osprey Point RES,MIS_INKY,OG,0,3.3,0,0
"Hidden View Dairy, LLC",MIS_INKY,NG,0,1.0,0,0
Medford WWTP,PJM_EMAC,SUN,0,1.3,0,0
Reeves South,PJM_EMAC,SUN,0,1.0,0,0
Northwest Ohio Wind,PJM_West,MWH,0,0.8,0,0
Northwest Ohio Wind,PJM_West,SUN,0,4.0,0,0
Northwest Ohio Wind,PJM_West,WND,0,105.0,0,0
Carrier Clinic,PJM_EMAC,SUN,0,1.5,0,0
North Run,PJM_EMAC,SUN,0,5.0,0,0
Rock Solid,PJM_EMAC,SUN,0,8.0,0,0
MCCo Solar Generating Facility,PJM_ATSI,SUN,0,1.0,0,0
Kings Mountain Energy Center,S_VACA,NG,0,310.2,0,0
Kings Mountain Energy Center,S_VACA,NG,0,233.7,0,0
Middletown Energy Center,PJM_West,NG,0,310.2,0,0
Middletown Energy Center,PJM_West,NG,0,233.7,0,0
Marlboro Mushrooms Solar Field,PJM_EMAC,SUN,0,1.0,0,0
Faison Solar,S_VACA,SUN,0,2.0,0,0
Harrell's Hill Solar Center LLC,S_VACA,SUN,0,5.0,0,0
Plainfield One Solar LLC,PJM_EMAC,SUN,0,1.3,0,0
24 Applegate Solar LLC,PJM_EMAC,SUN,0,2.6,0,0
G&S Wantage Solar LLC,PJM_EMAC,SUN,0,8.5,0,0
Engelhard Solar LLC,PJM_EMAC,SUN,0,0.8,0,0
4 Applegate Solar LLC,PJM_EMAC,SUN,0,1.4,0,0
12 Applegate Solar LLC,PJM_EMAC,SUN,0,1.5,0,0
Broshco Fabricated Products,PJM_West,NG,0,1.2,0,0
Broshco Fabricated Products,PJM_West,NG,0,1.2,0,0
Broshco Fabricated Products,PJM_West,NG,0,1.2,0,0
Broshco Fabricated Products,PJM_West,NG,0,1.1,0,0
Rose Hill,S_VACA,SUN,0,2.0,0,0
Dunn,S_VACA,SUN,0,2.0,0,0
South Cary WRF Solar Array,S_VACA,SUN,0,1.5,0,0
Blue Ridge Generating,S_C_KY,LFG,0,1.6,0,0
Facile Solar,S_VACA,SUN,0,2.0,0,0
IND Solar Farm (Phase IIA),MIS_INKY,SUN,0,7.5,0,0
Zimmerman Energy,MIS_INKY,LFG,0,1.6,0,0
Zimmerman Energy,MIS_INKY,LFG,0,2.0,0,0
Zimmerman Energy,MIS_INKY,LFG,0,2.0,0,0
Zimmerman Energy,MIS_INKY,LFG,0,2.0,0,0
GKS Solar,PJM_Dom,SUN,0,5.0,0,0
Two Mile Solar,PJM_Dom,SUN,0,5.0,0,0
Downs Farm Solar,PJM_Dom,SUN,0,5.0,0,0
Duke Building 87,MIS_INKY,SUN,0,2.7,0,0
Duke Building 98,MIS_INKY,SUN,0,2.7,0,0
Duke Building 129,MIS_INKY,SUN,0,3.4,0,0
Lennon Generating,MIS_LMI,LFG,0,1.6,0,0
Lennon Generating,MIS_LMI,LFG,0,1.6,0,0
Lennon Generating,MIS_LMI,LFG,0,1.6,0,0
Lennon Generating,MIS_LMI,LFG,0,1.6,0,0
"COC Surry LFG, LLC",S_VACA,LFG,0,1.6,0,0
Cranbury,PJM_EMAC,SUN,0,5.0,0,0
CBC Solar Energy Gen Fac Phase 2,S_VACA,SUN,0,2.5,0,0
East. Michigan Univ. Heating Plant,MIS_LMI,NG,0,7.8,0,0
Coldwater Peaking Plant,MIS_LMI,NG,0,4.3,0,0
Coldwater Peaking Plant,MIS_LMI,NG,0,4.3,0,0
Coldwater Peaking Plant,MIS_LMI,NG,0,4.3,0,0
Apple Data Center PV3,S_VACA,SUN,0,17.5,0,0
IMPA Richmond Solar Park,PJM_West,SUN,0,1.0,0,0
IMPA Frankton Solar Park,PJM_West,SUN,0,1.0,0,0
IMPA Rensselaer Solar Park,MIS_INKY,SUN,0,1.0,0,0
IMPA Peru Solar Park,MIS_INKY,SUN,0,3.0,0,0
IMPA Tell City Solar Park,MIS_INKY,SUN,0,1.1,0,0
IMPA Crawfordsville Solar Park,MIS_INKY,SUN,0,3.0,0,0
Lanier Solar,S_VACA,SUN,0,4.9,0,0
Highwater Solar I,S_VACA,SUN,0,4.9,0,0
Bearford Solar II,S_VACA,SUN,0,4.9,0,0
Anthony Wayne Solar #1,PJM_ATSI,SUN,0,1.7,0,0
Andrew Solar,S_VACA,SUN,0,5.0,0,0
Tracy Solar,S_VACA,SUN,0,10.0,0,0
Candace Solar,S_VACA,SUN,0,5.0,0,0
Sarah Solar,S_VACA,SUN,0,5.0,0,0
Nitro Solar,S_VACA,SUN,0,5.0,0,0
Melinda Solar,S_VACA,SUN,0,5.0,0,0
Jacob Solar,S_VACA,SUN,0,5.0,0,0
Porter Solar,S_VACA,SUN,0,5.0,0,0
Sun Devil Solar,S_VACA,SUN,0,5.0,0,0
Quincy Solar (NC),S_VACA,SUN,0,4.0,0,0
Kenneth Solar,S_VACA,SUN,0,3.0,0,0
Chei Solar,S_VACA,SUN,0,5.0,0,0
Murdock Solar,S_VACA,SUN,0,4.0,0,0
Husky Solar,S_VACA,SUN,0,5.0,0,0
Beetle Solar,S_VACA,SUN,0,4.0,0,0
Happy Solar,S_VACA,SUN,0,4.0,0,0
Meadows PV 1,PJM_Dom,SUN,0,20.0,0,0
Flat Meeks PV 1,PJM_Dom,SUN,0,5.0,0,0
Benthall Bridge PV 1,PJM_Dom,SUN,0,5.0,0,0
American Legion PV 1,PJM_Dom,SUN,0,16.0,0,0
Baker PV 1,PJM_Dom,SUN,0,5.0,0,0
Grandy PV 1,PJM_Dom,SUN,0,20.0,0,0
Old Catawba PV 1,S_VACA,SUN,0,3.5,0,0
Manning PV 1,S_VACA,SUN,0,5.0,0,0
Little River PV 1,S_VACA,SUN,0,5.0,0,0
Whitakers,S_VACA,SUN,0,12.0,0,0
Kelford (Duke),PJM_Dom,SUN,0,20.0,0,0
Pasquotank,PJM_Dom,SUN,0,20.0,0,0
Princeton,S_VACA,SUN,0,5.0,0,0
4Oaks,S_VACA,SUN,0,5.0,0,0
Innovative Solar 6,S_VACA,SUN,0,3.6,0,0
Parlin Solar LLC,PJM_EMAC,SUN,0,1.3,0,0
Springfield Solar LLC,PJM_ATSI,SUN,0,1.5,0,0
Beaver Solar LLC,PJM_ATSI,SUN,0,1.3,0,0
Fowler Ridge IV Wind Farm LLC,MIS_INKY,WND,0,150.0,0,0
"Creswell Alligood Solar, LLC",PJM_Dom,SUN,0,14.0,0,0
"Everetts Wildcat Solar, LLC",PJM_Dom,SUN,0,5.0,0,0
"FLS Solar 200, LLC",S_VACA,SUN,0,4.3,0,0
"FLS Solar 170, LLC",S_VACA,SUN,0,2.0,0,0
"Innovative Solar 14, LLC",S_VACA,SUN,0,2.0,0,0
"Innovative Solar 15, LLC",S_VACA,SUN,0,2.0,0,0
Crockett Farm,S_VACA,SUN,0,5.0,0,0
Eastover Farm,S_VACA,SUN,0,5.0,0,0
Foxfire Solar Farm,S_VACA,SUN,0,5.0,0,0
Hutchinson Farm,S_VACA,SUN,0,5.0,0,0
Keen Farm,S_VACA,SUN,0,5.0,0,0
Ashley Solar Farm,S_VACA,SUN,0,4.0,0,0
Bearford Farm Solar Project,S_VACA,SUN,0,5.0,0,0
Mocksville Solar,S_VACA,SUN,0,15.4,0,0
Southeast Berrien Generating Facility,PJM_West,LFG,0,4.8,0,0
Manway Solar Farm,S_VACA,SUN,0,5.0,0,0
Millikan Farm,S_VACA,SUN,0,5.0,0,0
Misenheimer Farm,S_VACA,SUN,0,5.0,0,0
Monroe Moore Farm,S_VACA,SUN,0,5.0,0,0
Franklin Solar 2,S_VACA,SUN,0,2.0,0,0
Stout Farm,S_VACA,SUN,0,5.0,0,0
Tart Farm,S_VACA,SUN,0,5.0,0,0
Wellons Farm,S_VACA,SUN,0,5.0,0,0
Woodland Church Farm,S_VACA,SUN,0,5.0,0,0
Yadkin 601 Farm,S_VACA,SUN,0,3.0,0,0
Rutherford Farm,S_VACA,SUN,0,74.8,0,0
Schell Solar Farm,PJM_Dom,SUN,0,5.0,0,0
Sedberry Farm,S_VACA,SUN,0,5.0,0,0
"Spring Valley Farm 2, LLC",S_VACA,SUN,0,5.0,0,0
Stikeleather Farm,S_VACA,SUN,0,5.0,0,0
L&D Landfill Solar,PJM_EMAC,SUN,0,10.0,0,0
Walters Solar (FLS 260),S_VACA,SUN,0,5.0,0,0
Stagecoach Solar,S_VACA,SUN,0,5.0,0,0
Vicksburg Solar,S_VACA,SUN,0,5.0,0,0
Soul City Solar,S_VACA,SUN,0,3.5,0,0
Monterey Diesel Generation Facility,PJM_AP,DFO,0,0.6,0,0
Monterey Diesel Generation Facility,PJM_AP,DFO,0,0.6,0,0
Monterey Diesel Generation Facility,PJM_AP,DFO,0,0.6,0,0
Monterey Diesel Generation Facility,PJM_AP,DFO,0,0.6,0,0
Monterey Diesel Generation Facility,PJM_AP,DFO,0,0.6,0,0
Monterey Diesel Generation Facility,PJM_AP,DFO,0,0.6,0,0
Monterey Diesel Generation Facility,PJM_AP,DFO,0,0.6,0,0
Monterey Diesel Generation Facility,PJM_AP,DFO,0,0.6,0,0
Monterey Diesel Generation Facility,PJM_AP,DFO,0,0.6,0,0
Monterey Diesel Generation Facility,PJM_AP,DFO,0,0.6,0,0
Harmony,PJM_EMAC,SUN,0,3.0,0,0
Hanover,PJM_EMAC,SUN,0,5.0,0,0
CentraState Medical Center PV Facility,PJM_EMAC,SUN,0,5.2,0,0
Imclone Solar Electric Facility,PJM_EMAC,SUN,0,8.0,0,0
Clinton LFGTE,MIS_IL,LFG,0,1.6,0,0
Clinton LFGTE,MIS_IL,LFG,0,1.6,0,0
Garysburg Solar,PJM_Dom,SUN,0,5.0,0,0
Gaston Solar,PJM_Dom,SUN,0,5.0,0,0
Seaboard Solar LLC,PJM_Dom,SUN,0,5.0,0,0
Mt Olive Solar 1,S_VACA,SUN,0,5.0,0,0
FLS Solar 230 (Warren),S_VACA,SUN,0,4.8,0,0
Tarboro Solar,S_VACA,SUN,0,5.0,0,0
"Cornwall Solar Center, LLC",S_VACA,SUN,0,5.0,0,0
Innovative Solar 37 LLC,S_VACA,SUN,0,100.0,0,0
Innovative Solar 47,S_VACA,SUN,0,33.8,0,0
Innovative Solar 48,S_VACA,SUN,0,4.9,0,0
Innovative Solar 54,S_VACA,SUN,0,50.0,0,0
Innovative Solar 23,S_VACA,SUN,0,1.9,0,0
Innovative Solar 46,S_VACA,SUN,0,78.5,0,0
Innovative Solar 44,S_VACA,SUN,0,4.9,0,0
Innovative Solar 55,S_VACA,SUN,0,6.5,0,0
Innovative Solar 64,S_VACA,SUN,0,4.9,0,0
Innovative Solar 67,S_VACA,SUN,0,33.3,0,0
Foxconn Ohio,PJM_ATSI,SUN,0,2.2,0,0
Remington Solar Facility,PJM_Dom,SUN,0,20.0,0,0
Coastal Virginia Offshore Wind (CVOW) Pi,"0    ERC_PHDL
Name: IPM_Region, dtype: object",WND,0,12.0,0,0
"Aspen Solar, LLC",S_VACA,SUN,0,5.0,0,0
BRE,S_VACA,SUN,0,5.0,0,0
Franklinton Solar,S_VACA,SUN,0,5.0,0,0
"CII Methane Management IV, LLC",S_VACA,LFG,0,1.6,0,0
DD Hay Road Solar 23 LLC,PJM_EMAC,SUN,0,1.2,0,0
Chimes West Friendship (Nixon Farms),PJM_SMAC,SUN,0,1.2,0,0
UMES (MD) - Princess Anne,PJM_EMAC,SUN,0,2.0,0,0
"Wilzig Associates, LLC",PJM_EMAC,SUN,0,1.2,0,0
Glades Pike Generation Plant,PJM_PENE,LFG,0,1.6,0,0
Glades Pike Generation Plant,PJM_PENE,LFG,0,1.6,0,0
"Red Hill Solar Center, LLC",S_VACA,SUN,0,5.0,0,0
