PLANT_NAME,ZONE,FUEL_TYPE,BUS,PMAX,PMIN,COST,FUEL_COST_NAME,GEN_ID,PG
WAT_PJM_Dom,PJM_Dom,WAT,0,44.4,0,0.0,,GEN_853,0
WAT_PJM_Dom,PJM_Dom,WAT,0,44.4,0,0.0,,GEN_854,0
WAT_PJM_Dom,PJM_Dom,WAT,0,44.4,0,0.0,,GEN_855,0
WAT_PJM_Dom,PJM_Dom,WAT,0,25.0,0,0.0,,GEN_856,0
WAT_PJM_Dom,PJM_Dom,WAT,0,25.0,0,0.0,,GEN_857,0
WAT_PJM_Dom,PJM_Dom,WAT,0,25.0,0,0.0,,GEN_858,0
WAT_PJM_Dom,PJM_Dom,WAT,0,25.0,0,0.0,,GEN_859,0
WAT_S_VACA,S_VACA,WAT,0,1.2,0,0.0,,GEN_860,0
WAT_S_VACA,S_VACA,WAT,0,2.4,0,0.0,,GEN_861,0
WAT_S_C_TVA,S_C_TVA,WAT,0,13.2,0,0.0,,GEN_862,0
WAT_S_C_TVA,S_C_TVA,WAT,0,81.0,0,0.0,,GEN_863,0
WAT_S_C_TVA,S_C_TVA,WAT,0,92.7,0,0.0,,GEN_864,0
WAT_S_C_TVA,S_C_TVA,WAT,0,81.0,0,0.0,,GEN_865,0
WAT_S_C_TVA,S_C_TVA,WAT,0,70.6,0,0.0,,GEN_866,0
WAT_S_C_TVA,S_C_TVA,WAT,0,95.0,0,0.0,,GEN_867,0
DFO_PJM_Dom,PJM_Dom,DFO,0,3.0,0,0.0,,GEN_868,0
DFO_PJM_Dom,PJM_Dom,DFO,0,3.0,0,0.0,,GEN_869,0
DFO_PJM_Dom,PJM_Dom,DFO,0,3.0,0,0.0,,GEN_870,0
DFO_PJM_Dom,PJM_Dom,DFO,0,3.0,0,0.0,,GEN_871,0
DFO_PJM_Dom,PJM_Dom,DFO,0,3.0,0,0.0,,GEN_872,0
BIT_PJM_ATSI,PJM_ATSI,BIT,0,615.2,0,0.0,,GEN_873,0
BIT_PJM_ATSI,PJM_ATSI,BIT,0,615.2,0,0.0,,GEN_874,0
MWH_PJM_West,PJM_West,MWH,0,2.0,0,0.0,,GEN_875,0
MWH_PJM_West,PJM_West,MWH,0,2.0,0,0.0,,GEN_876,0
NG_PJM_West,PJM_West,NG,0,100.0,0,0.0,,GEN_877,0
NG_PJM_West,PJM_West,NG,0,16.5,0,0.0,,GEN_878,0
NG_PJM_West,PJM_West,NG,0,21.3,0,0.0,,GEN_879,0
NG_PJM_West,PJM_West,NG,0,21.3,0,0.0,,GEN_880,0
DFO_PJM_West,PJM_West,DFO,0,16.5,0,0.0,,GEN_881,0
DFO_PJM_West,PJM_West,DFO,0,16.5,0,0.0,,GEN_882,0
DFO_PJM_West,PJM_West,DFO,0,16.5,0,0.0,,GEN_883,0
DFO_PJM_West,PJM_West,DFO,0,16.5,0,0.0,,GEN_884,0
NG_PJM_West,PJM_West,NG,0,103.5,0,0.0,,GEN_885,0
NG_PJM_West,PJM_West,NG,0,106.1,0,0.0,,GEN_886,0
NG_PJM_West,PJM_West,NG,0,84.2,0,0.0,,GEN_887,0
NG_PJM_West,PJM_West,NG,0,94.0,0,0.0,,GEN_888,0
NG_PJM_West,PJM_West,NG,0,94.0,0,0.0,,GEN_889,0
NG_PJM_West,PJM_West,NG,0,94.0,0,0.0,,GEN_890,0
NG_PJM_West,PJM_West,NG,0,94.0,0,0.0,,GEN_891,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_892,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_893,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_894,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_895,0
NG_PJM_West,PJM_West,NG,0,32.6,0,0.0,,GEN_896,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_897,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_898,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_899,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_900,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_901,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_902,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_903,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_904,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_905,0
DFO_PJM_West,PJM_West,DFO,0,2.7,0,0.0,,GEN_906,0
NG_PJM_West,PJM_West,NG,0,18.5,0,0.0,,GEN_907,0
NG_PJM_West,PJM_West,NG,0,18.5,0,0.0,,GEN_908,0
NG_PJM_West,PJM_West,NG,0,18.5,0,0.0,,GEN_909,0
NG_PJM_West,PJM_West,NG,0,17.5,0,0.0,,GEN_910,0
NG_PJM_West,PJM_West,NG,0,17.5,0,0.0,,GEN_911,0
NG_PJM_West,PJM_West,NG,0,17.5,0,0.0,,GEN_912,0
NG_PJM_West,PJM_West,NG,0,17.5,0,0.0,,GEN_913,0
SUN_PJM_West,PJM_West,SUN,0,1.1,0,0.0,,GEN_914,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,27.0,0,0.0,,GEN_915,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,65.3,0,0.0,,GEN_916,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,65.3,0,0.0,,GEN_917,0
NG_PJM_ATSI,PJM_ATSI,NG,0,85.0,0,0.0,,GEN_918,0
NG_PJM_ATSI,PJM_ATSI,NG,0,85.0,0,0.0,,GEN_919,0
NG_PJM_ATSI,PJM_ATSI,NG,0,85.0,0,0.0,,GEN_920,0
NG_PJM_ATSI,PJM_ATSI,NG,0,85.0,0,0.0,,GEN_921,0
NG_PJM_ATSI,PJM_ATSI,NG,0,85.0,0,0.0,,GEN_922,0
BIT_PJM_West,PJM_West,BIT,0,217.3,0,0.0,,GEN_923,0
BIT_PJM_West,PJM_West,BIT,0,217.3,0,0.0,,GEN_924,0
BIT_PJM_West,PJM_West,BIT,0,217.3,0,0.0,,GEN_925,0
BIT_PJM_West,PJM_West,BIT,0,217.3,0,0.0,,GEN_926,0
BIT_PJM_West,PJM_West,BIT,0,217.3,0,0.0,,GEN_927,0
PC_PJM_ATSI,PJM_ATSI,PC,0,171.0,0,0.0,,GEN_928,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,16.0,0,0.0,,GEN_929,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,15.0,0,0.0,,GEN_930,0
NG_PJM_ATSI,PJM_ATSI,NG,0,15.0,0,0.0,,GEN_931,0
NG_PJM_ATSI,PJM_ATSI,NG,0,15.0,0,0.0,,GEN_932,0
NG_PJM_ATSI,PJM_ATSI,NG,0,135.0,0,0.0,,GEN_933,0
NG_PJM_ATSI,PJM_ATSI,NG,0,135.0,0,0.0,,GEN_934,0
NG_PJM_ATSI,PJM_ATSI,NG,0,135.0,0,0.0,,GEN_935,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,19.0,0,0.0,,GEN_936,0
NG_PJM_ATSI,PJM_ATSI,NG,0,15.8,0,0.0,,GEN_937,0
NG_PJM_ATSI,PJM_ATSI,NG,0,16.0,0,0.0,,GEN_938,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,2.5,0,0.0,,GEN_939,0
NG_PJM_ATSI,PJM_ATSI,NG,0,5.0,0,0.0,,GEN_940,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,16.0,0,0.0,,GEN_941,0
NG_PJM_ATSI,PJM_ATSI,NG,0,16.0,0,0.0,,GEN_942,0
NG_PJM_ATSI,PJM_ATSI,NG,0,16.0,0,0.0,,GEN_943,0
BIT_PJM_West,PJM_West,BIT,0,8.0,0,0.0,,GEN_944,0
BIT_PJM_West,PJM_West,BIT,0,19.5,0,0.0,,GEN_945,0
DFO_PJM_West,PJM_West,DFO,0,2.6,0,0.0,,GEN_946,0
NG_PJM_West,PJM_West,NG,0,19.5,0,0.0,,GEN_947,0
NG_PJM_West,PJM_West,NG,0,16.3,0,0.0,,GEN_948,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,1.1,0,0.0,,GEN_949,0
NG_PJM_ATSI,PJM_ATSI,NG,0,0.5,0,0.0,,GEN_950,0
NG_PJM_ATSI,PJM_ATSI,NG,0,3.1,0,0.0,,GEN_951,0
NG_PJM_ATSI,PJM_ATSI,NG,0,3.1,0,0.0,,GEN_952,0
NG_PJM_ATSI,PJM_ATSI,NG,0,2.5,0,0.0,,GEN_953,0
NG_PJM_ATSI,PJM_ATSI,NG,0,2.7,0,0.0,,GEN_954,0
NG_PJM_ATSI,PJM_ATSI,NG,0,3.0,0,0.0,,GEN_955,0
NG_PJM_ATSI,PJM_ATSI,NG,0,0.4,0,0.0,,GEN_956,0
NG_PJM_ATSI,PJM_ATSI,NG,0,2.1,0,0.0,,GEN_957,0
BIT_PJM_ATSI,PJM_ATSI,BIT,0,25.0,0,0.0,,GEN_958,0
NG_PJM_ATSI,PJM_ATSI,NG,0,25.0,0,0.0,,GEN_959,0
BIT_PJM_ATSI,PJM_ATSI,BIT,0,5.0,0,0.0,,GEN_960,0
BIT_PJM_ATSI,PJM_ATSI,BIT,0,7.5,0,0.0,,GEN_961,0
BIT_PJM_ATSI,PJM_ATSI,BIT,0,22.0,0,0.0,,GEN_962,0
BIT_PJM_ATSI,PJM_ATSI,BIT,0,7.5,0,0.0,,GEN_963,0
BIT_PJM_ATSI,PJM_ATSI,BIT,0,16.5,0,0.0,,GEN_964,0
BIT_PJM_ATSI,PJM_ATSI,BIT,0,22.0,0,0.0,,GEN_965,0
BIT_PJM_ATSI,PJM_ATSI,BIT,0,7.5,0,0.0,,GEN_966,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,2.0,0,0.0,,GEN_967,0
DFO_PJM_West,PJM_West,DFO,0,16.3,0,0.0,,GEN_968,0
DFO_PJM_West,PJM_West,DFO,0,20.0,0,0.0,,GEN_969,0
DFO_PJM_West,PJM_West,DFO,0,14.0,0,0.0,,GEN_970,0
NG_PJM_West,PJM_West,NG,0,11.0,0,0.0,,GEN_971,0
DFO_PJM_West,PJM_West,DFO,0,1.2,0,0.0,,GEN_972,0
DFO_PJM_West,PJM_West,DFO,0,1.2,0,0.0,,GEN_973,0
DFO_PJM_West,PJM_West,DFO,0,0.6,0,0.0,,GEN_974,0
DFO_PJM_West,PJM_West,DFO,0,1.2,0,0.0,,GEN_975,0
DFO_PJM_West,PJM_West,DFO,0,1.5,0,0.0,,GEN_976,0
DFO_PJM_West,PJM_West,DFO,0,2.1,0,0.0,,GEN_977,0
DFO_PJM_AP,PJM_AP,DFO,0,25.5,0,0.0,,GEN_978,0
NG_PJM_AP,PJM_AP,NG,0,65.3,0,0.0,,GEN_979,0
NG_PJM_AP,PJM_AP,NG,0,65.3,0,0.0,,GEN_980,0
NG_PJM_AP,PJM_AP,NG,0,65.3,0,0.0,,GEN_981,0
NG_PJM_AP,PJM_AP,NG,0,144.0,0,0.0,,GEN_982,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,19.6,0,0.0,,GEN_983,0
NG_PJM_WMAC,PJM_WMAC,NG,0,20.0,0,0.0,,GEN_984,0
NG_PJM_WMAC,PJM_WMAC,NG,0,20.0,0,0.0,,GEN_985,0
NG_PJM_WMAC,PJM_WMAC,NG,0,20.0,0,0.0,,GEN_986,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,27.0,0,0.0,,GEN_987,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,27.0,0,0.0,,GEN_988,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,27.0,0,0.0,,GEN_989,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,18.0,0,0.0,,GEN_990,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,20.0,0,0.0,,GEN_991,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,156.0,0,0.0,,GEN_992,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,20.0,0,0.0,,GEN_993,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,18.0,0,0.0,,GEN_994,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,18.0,0,0.0,,GEN_995,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,27.0,0,0.0,,GEN_996,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,27.0,0,0.0,,GEN_997,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,19.6,0,0.0,,GEN_998,0
BIT_PJM_PENE,PJM_PENE,BIT,0,975.5,0,0.0,,GEN_999,0
BIT_PJM_PENE,PJM_PENE,BIT,0,975.5,0,0.0,,GEN_1000,0
DFO_PJM_PENE,PJM_PENE,DFO,0,3.0,0,0.0,,GEN_1001,0
DFO_PJM_PENE,PJM_PENE,DFO,0,3.0,0,0.0,,GEN_1002,0
DFO_PJM_PENE,PJM_PENE,DFO,0,3.0,0,0.0,,GEN_1003,0
DFO_PJM_PENE,PJM_PENE,DFO,0,3.0,0,0.0,,GEN_1004,0
NG_PJM_PENE,PJM_PENE,NG,0,24.0,0,0.0,,GEN_1005,0
WAT_PJM_PENE,PJM_PENE,WAT,0,10.0,0,0.0,,GEN_1006,0
WAT_PJM_PENE,PJM_PENE,WAT,0,10.0,0,0.0,,GEN_1007,0
WAT_PJM_PENE,PJM_PENE,WAT,0,10.0,0,0.0,,GEN_1008,0
WC_PJM_PENE,PJM_PENE,WC,0,585.0,0,0.0,,GEN_1009,0
NG_PJM_PENE,PJM_PENE,NG,0,125.0,0,0.0,,GEN_1010,0
NG_PJM_PENE,PJM_PENE,NG,0,125.0,0,0.0,,GEN_1011,0
NG_PJM_PENE,PJM_PENE,NG,0,188.0,0,0.0,,GEN_1012,0
NG_PJM_PENE,PJM_PENE,NG,0,188.0,0,0.0,,GEN_1013,0
DFO_PJM_PENE,PJM_PENE,DFO,0,2.0,0,0.0,,GEN_1014,0
DFO_PJM_PENE,PJM_PENE,DFO,0,2.0,0,0.0,,GEN_1015,0
DFO_PJM_PENE,PJM_PENE,DFO,0,2.0,0,0.0,,GEN_1016,0
NG_PJM_PENE,PJM_PENE,NG,0,53.1,0,0.0,,GEN_1017,0
BIT_PJM_PENE,PJM_PENE,BIT,0,936.0,0,0.0,,GEN_1018,0
BIT_PJM_PENE,PJM_PENE,BIT,0,936.0,0,0.0,,GEN_1019,0
DFO_PJM_PENE,PJM_PENE,DFO,0,2.5,0,0.0,,GEN_1020,0
DFO_PJM_PENE,PJM_PENE,DFO,0,2.9,0,0.0,,GEN_1021,0
DFO_PJM_PENE,PJM_PENE,DFO,0,2.9,0,0.0,,GEN_1022,0
DFO_PJM_PENE,PJM_PENE,DFO,0,2.9,0,0.0,,GEN_1023,0
NG_PJM_ATSI,PJM_ATSI,NG,0,98.0,0,0.0,,GEN_1024,0
NG_PJM_ATSI,PJM_ATSI,NG,0,114.0,0,0.0,,GEN_1025,0
NG_PJM_ATSI,PJM_ATSI,NG,0,136.0,0,0.0,,GEN_1026,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,3.2,0,0.0,,GEN_1027,0
DFO_PJM_ATSI,PJM_ATSI,DFO,0,3.2,0,0.0,,GEN_1028,0
NG_PJM_EMAC,PJM_EMAC,NG,0,363.3,0,0.0,,GEN_1029,0
NG_PJM_EMAC,PJM_EMAC,NG,0,405.0,0,0.0,,GEN_1030,0
NG_PJM_EMAC,PJM_EMAC,NG,0,847.8,0,0.0,,GEN_1031,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,10.4,0,0.0,,GEN_1032,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,12.0,0,0.0,,GEN_1033,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,1.4,0,0.0,,GEN_1034,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,1.4,0,0.0,,GEN_1035,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,66.0,0,0.0,,GEN_1036,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,66.0,0,0.0,,GEN_1037,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,10.4,0,0.0,,GEN_1038,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,13.5,0,0.0,,GEN_1039,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,10.4,0,0.0,,GEN_1040,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,10.4,0,0.0,,GEN_1041,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,10.4,0,0.0,,GEN_1042,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,10.4,0,0.0,,GEN_1043,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,11.4,0,0.0,,GEN_1044,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,13.2,0,0.0,,GEN_1045,0
NG_PJM_WMAC,PJM_WMAC,NG,0,850.5,0,0.0,,GEN_1046,0
NG_PJM_WMAC,PJM_WMAC,NG,0,850.5,0,0.0,,GEN_1047,0
BIT_PJM_WMAC,PJM_WMAC,BIT,0,864.9,0,0.0,,GEN_1048,0
NG_PJM_WMAC,PJM_WMAC,NG,0,893.0,0,0.0,,GEN_1049,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,23.6,0,0.0,,GEN_1050,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,23.6,0,0.0,,GEN_1051,0
DFO_PJM_WMAC,PJM_WMAC,DFO,0,5.5,0,0.0,,GEN_1052,0
WAT_PJM_WMAC,PJM_WMAC,WAT,0,20.0,0,0.0,,GEN_1053,0
WAT_PJM_WMAC,PJM_WMAC,WAT,0,20.0,0,0.0,,GEN_1054,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1055,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1056,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1057,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1058,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1059,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1060,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,21.2,0,0.0,,GEN_1061,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1062,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1063,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,21.2,0,0.0,,GEN_1064,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,21.2,0,0.0,,GEN_1065,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,21.2,0,0.0,,GEN_1066,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,21.2,0,0.0,,GEN_1067,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,21.2,0,0.0,,GEN_1068,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,21.2,0,0.0,,GEN_1069,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,21.2,0,0.0,,GEN_1070,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,21.2,0,0.0,,GEN_1071,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,134.0,0,0.0,,GEN_1072,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,134.0,0,0.0,,GEN_1073,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,134.0,0,0.0,,GEN_1074,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,134.0,0,0.0,,GEN_1075,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,134.0,0,0.0,,GEN_1076,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,134.0,0,0.0,,GEN_1077,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,134.0,0,0.0,,GEN_1078,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,134.0,0,0.0,,GEN_1079,0
NUC_PJM_EMAC,PJM_EMAC,NUC,0,1499.4,0,0.0,,GEN_1080,0
NUC_PJM_EMAC,PJM_EMAC,NUC,0,1377.0,0,0.0,,GEN_1081,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,65.8,0,0.0,,GEN_1082,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,65.8,0,0.0,,GEN_1083,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1084,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,21.2,0,0.0,,GEN_1085,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1086,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1087,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1088,0
DFO_PJM_EMAC,PJM_EMAC,DFO,0,18.6,0,0.0,,GEN_1089,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,33.0,0,0.0,,GEN_1090,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,37.5,0,0.0,,GEN_1091,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,37.5,0,0.0,,GEN_1092,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,37.5,0,0.0,,GEN_1093,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,33.0,0,0.0,,GEN_1094,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,32.0,0,0.0,,GEN_1095,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,32.0,0,0.0,,GEN_1096,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,2.0,0,0.0,,GEN_1097,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,2.0,0,0.0,,GEN_1098,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,32.0,0,0.0,,GEN_1099,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,32.0,0,0.0,,GEN_1100,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,32.0,0,0.0,,GEN_1101,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,37.5,0,0.0,,GEN_1102,0
WAT_PJM_EMAC,PJM_EMAC,WAT,0,37.5,0,0.0,,GEN_1103,0
NG_PJM_WMAC,PJM_WMAC,NG,0,49.9,0,0.0,,GEN_1104,0
NG_PJM_WMAC,PJM_WMAC,NG,0,48.0,0,0.0,,GEN_1105,0
NG_PJM_WMAC,PJM_WMAC,NG,0,48.0,0,0.0,,GEN_1106,0
NG_S_C_TVA,S_C_TVA,NG,0,347.0,0,0.0,,GEN_1107,0
NG_S_C_TVA,S_C_TVA,NG,0,347.0,0,0.0,,GEN_1108,0
NG_S_C_TVA,S_C_TVA,NG,0,476.9,0,0.0,,GEN_1109,0
WAT_S_C_TVA,S_C_TVA,WAT,0,52.2,0,0.0,,GEN_1110,0
WAT_S_C_TVA,S_C_TVA,WAT,0,41.4,0,0.0,,GEN_1111,0
WAT_S_C_TVA,S_C_TVA,WAT,0,38.0,0,0.0,,GEN_1112,0
WAT_S_C_TVA,S_C_TVA,WAT,0,38.3,0,0.0,,GEN_1113,0
WAT_S_C_TVA,S_C_TVA,WAT,0,29.6,0,0.0,,GEN_1114,0
WAT_S_C_TVA,S_C_TVA,WAT,0,33.4,0,0.0,,GEN_1115,0
WAT_S_C_TVA,S_C_TVA,WAT,0,34.6,0,0.0,,GEN_1116,0
WAT_S_C_TVA,S_C_TVA,WAT,0,34.6,0,0.0,,GEN_1117,0
WAT_S_C_TVA,S_C_TVA,WAT,0,32.4,0,0.0,,GEN_1118,0
WAT_S_C_TVA,S_C_TVA,WAT,0,39.9,0,0.0,,GEN_1119,0
WAT_S_C_TVA,S_C_TVA,WAT,0,39.9,0,0.0,,GEN_1120,0
WAT_S_C_TVA,S_C_TVA,WAT,0,39.9,0,0.0,,GEN_1121,0
WAT_S_C_TVA,S_C_TVA,WAT,0,39.9,0,0.0,,GEN_1122,0
WAT_S_C_TVA,S_C_TVA,WAT,0,36.5,0,0.0,,GEN_1123,0
WAT_S_C_TVA,S_C_TVA,WAT,0,41.4,0,0.0,,GEN_1124,0
WAT_S_C_TVA,S_C_TVA,WAT,0,31.5,0,0.0,,GEN_1125,0
WAT_S_C_TVA,S_C_TVA,WAT,0,41.4,0,0.0,,GEN_1126,0
WAT_S_C_TVA,S_C_TVA,WAT,0,29.7,0,0.0,,GEN_1127,0
WAT_S_C_TVA,S_C_TVA,WAT,0,29.7,0,0.0,,GEN_1128,0
WAT_S_C_TVA,S_C_TVA,WAT,0,35.5,0,0.0,,GEN_1129,0
WAT_S_C_TVA,S_C_TVA,WAT,0,34.2,0,0.0,,GEN_1130,0
WAT_S_C_TVA,S_C_TVA,WAT,0,43.0,0,0.0,,GEN_1131,0
WAT_S_C_TVA,S_C_TVA,WAT,0,40.6,0,0.0,,GEN_1132,0
BIT_S_C_TVA,S_C_TVA,BIT,0,300.0,0,0.0,,GEN_1133,0
SUB_S_C_TVA,S_C_TVA,SUB,0,300.0,0,0.0,,GEN_1134,0
SUB_S_C_TVA,S_C_TVA,SUB,0,327.6,0,0.0,,GEN_1135,0
SUB_S_C_TVA,S_C_TVA,SUB,0,327.6,0,0.0,,GEN_1136,0
NG_S_C_TVA,S_C_TVA,NG,0,81.3,0,0.0,,GEN_1137,0
NG_S_C_TVA,S_C_TVA,NG,0,81.3,0,0.0,,GEN_1138,0
NG_S_C_TVA,S_C_TVA,NG,0,81.3,0,0.0,,GEN_1139,0
NG_S_C_TVA,S_C_TVA,NG,0,81.3,0,0.0,,GEN_1140,0
NG_S_C_TVA,S_C_TVA,NG,0,84.5,0,0.0,,GEN_1141,0
NG_S_C_TVA,S_C_TVA,NG,0,84.5,0,0.0,,GEN_1142,0
NG_S_C_TVA,S_C_TVA,NG,0,84.5,0,0.0,,GEN_1143,0
NG_S_C_TVA,S_C_TVA,NG,0,84.5,0,0.0,,GEN_1144,0
WAT_S_C_TVA,S_C_TVA,WAT,0,15.3,0,0.0,,GEN_1145,0
WAT_S_C_TVA,S_C_TVA,WAT,0,18.4,0,0.0,,GEN_1146,0
NG_S_C_TVA,S_C_TVA,NG,0,191.3,0,0.0,,GEN_1147,0
NG_S_C_TVA,S_C_TVA,NG,0,191.3,0,0.0,,GEN_1148,0
NG_S_C_TVA,S_C_TVA,NG,0,191.3,0,0.0,,GEN_1149,0
NG_S_C_TVA,S_C_TVA,NG,0,423.0,0,0.0,,GEN_1150,0
NG_S_C_TVA,S_C_TVA,NG,0,84.5,0,0.0,,GEN_1151,0
NG_S_C_TVA,S_C_TVA,NG,0,84.5,0,0.0,,GEN_1152,0
NG_S_C_TVA,S_C_TVA,NG,0,84.5,0,0.0,,GEN_1153,0
NG_S_C_TVA,S_C_TVA,NG,0,84.5,0,0.0,,GEN_1154,0
WAT_S_C_TVA,S_C_TVA,WAT,0,36.0,0,0.0,,GEN_1155,0
WAT_S_C_TVA,S_C_TVA,WAT,0,36.0,0,0.0,,GEN_1156,0
WAT_S_C_TVA,S_C_TVA,WAT,0,27.4,0,0.0,,GEN_1157,0
WAT_S_C_TVA,S_C_TVA,WAT,0,27.9,0,0.0,,GEN_1158,0
WAT_S_C_TVA,S_C_TVA,WAT,0,24.3,0,0.0,,GEN_1159,0
WAT_S_C_TVA,S_C_TVA,WAT,0,24.3,0,0.0,,GEN_1160,0
WAT_S_C_TVA,S_C_TVA,WAT,0,65.7,0,0.0,,GEN_1161,0
