Time,Month,Day,Hour,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West
6155,9,257,12,6788.4657520098,11243.8792784758,14465.1923491036,15097.1922033248,21878.5731549453,2458.14885893955,9377.78412762388,8083.5986112988,32081.2203785536
6156,9,257,13,6966.79169811672,11374.299225363,14347.9147946282,15189.0632419394,22062.6672176687,2437.50673229589,9604.33227715412,8258.65441829274,32661.7183209203
6157,9,257,14,7025.2804885798,11290.2228223334,14154.9531752508,15272.2455144625,22317.9105187277,2407.36804425819,9950.34477694529,8284.17340668422,32437.4301205057
6158,9,257,15,6946.03706325525,10980.5599551055,13965.157917687,15161.9254323784,22339.6899217875,2426.86325076665,9986.98073636433,8152.92936946751,31512.2497701367
6159,9,257,16,6867.65541794193,10664.4654467394,13842.9531321832,15177.1290891669,22665.8141590324,2390.31177989034,9939.00188141714,8052.5364876579,30478.8935050776
6160,9,257,17,6758.98889149954,10581.9371246537,13741.4950467596,14983.092800033,22378.0206414562,2380.7522463886,9815.42123201537,7856.63325424907,30101.42940299
6161,9,257,18,6431.37489853905,9999.96517428703,13983.2794424892,14443.8960166695,21349.1241508765,2278.56799206912,9364.93061515624,7390.56735773453,28410.8145080375
6162,9,257,19,5979.39973870846,9315.32486776076,13689.7827994396,13740.3117939683,19874.7804909598,2141.92762509213,8696.56001049742,6814.65996855314,26101.3686319476
6163,9,257,20,5598.31333085184,8602.84147356167,13053.5612534881,13035.885767003,18245.1683626167,2009.49992217958,7965.45209613139,6366.7661005027,23978.3838385788
6164,9,257,21,5284.99836709205,8015.61281093157,12180.5223111201,12470.7549970689,16765.2095422056,1893.90569161795,7281.17404817269,5942.90957937265,22265.530838723
6165,9,257,22,5088.33042921018,7634.39957176267,11168.6100087721,12063.6039879075,15666.5372177734,1835.33165594951,6834.00284058538,5685.89946040259,21081.1739885061
6166,9,257,23,4883.32971722481,7356.636647625,10413.6277479582,11785.9936060105,14896.2183681155,1802.7672282693,6522.28679597876,5523.45325871909,20207.0823184762
6167,9,257,24,4826.62931989366,7168.25757339124,9880.5713190187,11608.5292816723,14366.0037337023,1801.33158125854,6303.37302268113,5406.98861230551,19658.2181954669
6168,9,258,1,4889.71674228765,7209.774529638,9484.63590218249,11586.5664897036,14217.5458831403,1810.81358934211,6265.75739317973,5451.21148687213,19859.7472535077
6169,9,258,2,4995.94694846541,7460.59672876949,9322.04698774019,11862.3788876295,14674.7194323212,1911.72302450483,6587.24449208808,5803.7877134683,20768.149985984
6170,9,258,3,5336.23544440889,8057.63629698871,9420.35838345929,12377.8627466016,15663.9249980182,2073.8006429049,7138.53552470362,6390.3594746477,22778.0385492868
6171,9,258,4,5476.78913529467,8354.88783028539,10011.2639795149,12668.6617421846,16383.6398358996,2143.41807312501,7423.3972972964,6626.92090063271,23700.9445029016
6172,9,258,5,5575.26461608533,8556.5187548328,10917.7825003764,12932.2229223063,17151.7397132249,2171.30655723503,7763.41814343919,6862.13941852605,24091.305966652
