Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,7128,4821.904795,6379.440888,8523.49114,11168.36571,12671.14049,1712.595422,5658.16184,5085.873545,18248.21493
,,,,,,,,7129,4919.516288,6494.425976,8375.21842,11288.73985,12715.83551,1744.546017,5710.508024,5249.096136,18640.55659
,,,,,,,,7130,5207.474392,6830.405134,8341.531955,11668.43568,13415.23086,1847.299676,6132.461662,5668.646536,19898.49503
,,,,,,,,7131,5544.885546,7459.781883,8535.58754,12326.29344,14747.71174,2079.33865,6794.426663,6310.453999,22009.73163
,,,,,,,,7132,5758.767868,7954.539335,9221.324932,12678.94736,15566.22649,2203.558091,7107.676455,6697.282788,23317.86986
,,,,,,,,7133,5857.814134,8055.249104,10258.57805,12552.40161,15529.55694,2229.055486,7031.915736,6724.374581,23282.903
,,,,,,,,7134,5769.145691,8132.660785,10830.73236,12283.5633,15480.26103,2215.655801,6899.144798,6687.971594,23252.10468
,,,,,,,,7135,5794.046448,8256.111434,10882.13895,12185.70467,15631.70077,2269.662629,6804.512772,6699.681795,23093.36632
,,,,,,,,7136,5808.616474,8261.879758,10916.68343,12138.53314,15548.32394,2254.517527,6869.656773,6677.451767,22819.24923
,,,,,,,,7137,5824.267603,8253.756646,10877.40752,12102.25096,15533.57974,2261.58556,6816.661672,6662.137737,22701.68947
,,,,,,,,7138,5794.460939,8223.914395,10803.24285,12079.76657,15468.23171,2241.907856,6785.705835,6657.65625,22597.03148
,,,,,,,,7139,5698.317255,8102.595767,10757.05046,12036.30836,15643.33933,2198.298104,6708.703335,6571.373386,22298.45672
,,,,,,,,7140,5707.998713,8015.328263,10754.51924,12046.64343,15659.223,2181.73935,6872.993096,6428.326727,21874.19826
,,,,,,,,7141,5777.743741,7931.106301,10686.91693,12203.00504,16073.65493,2170.922118,7083.364206,6476.178449,21723.64161
,,,,,,,,7142,5844.577147,7918.124065,10632.00655,12532.66707,16841.38149,2180.499157,7492.396849,6624.922587,22053.07477
,,,,,,,,7143,6045.652573,8163.710935,10686.78142,12993.51768,17914.50299,2224.084872,7904.916662,6897.826142,22739.27672
,,,,,,,,7144,6181.101699,8393.933309,10980.62879,13231.733,18317.04834,2242.519551,8136.393227,6949.251398,23768.16844
,,,,,,,,7145,6128.038761,8305.285263,11496.88659,13204.7235,18284.66488,2247.251419,8109.883023,6810.009973,23668.26216
,,,,,,,,7146,5983.255486,8085.554519,11502.32344,12969.64763,17618.85436,2161.813678,7916.952875,6575.266303,23027.55641
,,,,,,,,7147,5683.41455,7689.668235,11289.19656,12588.03144,16628.4806,2064.721867,7485.866493,6170.163173,22040.02747
,,,,,,,,7148,5404.235628,7251.936087,10885.95472,12222.19152,15596.17419,1949.03801,6983.789676,5810.084484,20899.72149
,,,,,,,,7149,5288.018608,6994.554292,10268.57549,11865.67303,14604.40054,1885.932135,6523.728554,5578.595726,20229.68688
,,,,,,,,7150,5204.777212,6787.802741,9594.254148,11703.15336,13938.57712,1829.817658,6247.163604,5481.51367,19896.33274
,,,,,,,,7151,5187.295413,6664.726716,9135.726898,11632.15838,13513.70997,1831.822203,6082.247423,5424.269829,19830.25585
,,,,,,,,7152,5147.580539,6633.657143,8821.791192,11655.61272,13240.96971,1814.067753,6018.593653,5454.971942,19890.80801
,,,,,,,,7153,5187.188235,6764.579808,8600.784817,11792.28253,13354.84567,1856.531492,6136.580006,5615.707817,20399.24797
,,,,,,,,7154,5494.885682,7068.906729,8517.381677,12283.37116,14121.29454,1943.235779,6539.991924,6065.776922,21639.93548
,,,,,,,,7155,5828.12695,7740.681433,8672.768737,12989.77291,15540.61323,2161.323029,7238.645492,6792.402849,23824.22026
,,,,,,,,7156,6083.633047,8212.045037,9248.024628,13345.87699,16275.23785,2233.864186,7629.886872,7130.828976,25154.26872
,,,,,,,,7157,5994.838274,8163.174029,10219.91045,13135.97602,16044.58858,2231.601298,7455.627598,7024.752531,24944.52949
,,,,,,,,7158,5887.248319,8170.334625,10723.01198,12748.15129,15532.2588,2223.439067,7190.664373,6889.906557,24405.64988
,,,,,,,,7159,5775.233926,8150.272779,10718.25806,12457.91119,15011.73279,2211.921703,7030.845416,6750.800673,23820.53197
,,,,,,,,7160,5621.238038,8069.798141,10759.24729,12274.38126,14860.25803,2201.698384,6836.52845,6620.561402,23172.96778
,,,,,,,,7161,5576.976023,8030.285719,10812.0393,12162.07264,14735.73124,2152.105883,6745.870823,6497.202242,22761.98552
,,,,,,,,7162,5485.342023,7993.206303,10871.37311,12077.09881,14728.28199,2150.063014,6663.596042,6439.326716,22444.94974
,,,,,,,,7163,5406.076486,7891.515758,10859.24585,12016.60133,14826.24523,2085.668841,6717.792718,6341.430045,22115.22137
,,,,,,,,7164,5401.425324,7800.971192,10875.12821,12073.40229,15143.33155,2057.207107,6807.208839,6255.592972,21811.22299
,,,,,,,,7165,5395.838723,7769.918624,10815.81201,12206.05704,15778.33727,2046.053752,7007.31233,6294.808715,21707.87523
,,,,,,,,7166,5498.914209,7852.728558,10793.07661,12468.30922,16721.13323,2043.786499,7298.812246,6449.834339,21787.52681
,,,,,,,,7167,5634.436448,8121.600675,10893.98027,12926.42722,17876.91588,2132.725539,7739.502123,6735.40664,22379.45844
,,,,,,,,7168,5875.244416,8275.139776,11180.44011,13191.37836,18363.71957,2152.217491,7968.370517,6812.697335,23209.65438
,,,,,,,,7169,5863.632484,8175.056304,11575.14432,13152.40937,18384.48753,2165.103425,7954.29472,6739.636752,23126.51054
,,,,,,,,7170,5753.621132,7905.571361,11507.96352,12944.63415,17858.79147,2101.028982,7723.267045,6457.820194,22317.38792
,,,,,,,,7171,5479.143434,7508.005582,11260.66103,12503.33931,16864.07719,1952.398492,7320.624312,6097.648901,21371.39846
,,,,,,,,7172,5238.220085,7079.616875,10805.7829,12067.42239,15779.09966,1878.702297,6804.800795,5828.230052,20175.30227
,,,,,,,,7173,5054.254734,6754.385587,10174.69108,11787.46486,14778.15431,1803.182145,6396.270188,5623.581397,19313.41887
,,,,,,,,7174,4970.110738,6556.012456,9526.013408,11600.27716,14137.85419,1789.221612,6084.201292,5479.150676,18684.31809
,,,,,,,,7175,4949.608698,6476.769054,9044.57966,11518.9814,13698.85043,1764.215479,5893.243533,5469.858053,18444.04761
,,,,,,,,7176,4946.899642,6351.175267,8682.768636,11483.37767,13454.95692,1750.237508,5801.551931,5427.850396,18443.9707
,,,,,,,,7177,5012.104704,6404.43535,8421.252379,11621.59711,13515.10323,1804.734942,5871.539743,5587.821272,18680.74091
,,,,,,,,7178,5240.145628,6762.126002,8324.039051,12063.10241,14247.5361,1907.887857,6284.901922,6014.05549,19829.71094
,,,,,,,,7179,5575.386665,7383.150052,8470.219319,12729.33436,15576.21419,2091.048672,6996.04279,6705.358334,21806.43973
,,,,,,,,7180,5781.209361,7812.613929,9015.092798,13038.8665,16380.37667,2188.233426,7270.739993,7041.098468,23059.75671
,,,,,,,,7181,5805.983222,7853.003828,9963.04004,12839.83112,16124.69287,2187.315026,7155.157256,6915.438069,22869.17828
,,,,,,,,7182,5643.344316,7916.020249,10560.97244,12542.11829,15631.82529,2178.539239,6963.366888,6819.531447,22713.46059
,,,,,,,,7183,5531.958837,8019.517013,10646.44508,12299.43313,15231.13505,2183.456275,6785.216871,6696.113693,22708.82116
,,,,,,,,7184,5472.951573,8028.791985,10733.46828,12138.08952,14924.31396,2183.670517,6699.050515,6569.111025,22538.54174
,,,,,,,,7185,5387.768972,8088.120165,10781.65688,12048.29872,14880.24933,2149.124358,6710.684234,6451.548851,22438.6472
,,,,,,,,7186,5377.456221,8113.840326,10707.49222,12038.85135,14949.78718,2151.098056,6668.62817,6393.598713,22370.13915
,,,,,,,,7187,5291.563271,8048.222243,10655.77575,12008.35744,14993.46231,2103.032467,6733.39523,6318.202434,22230.13404
,,,,,,,,7188,5290.959279,7964.408039,10653.24453,12082.75219,15281.0003,2067.705134,6874.304476,6238.354069,21991.83027
,,,,,,,,7189,5401.315685,7952.941638,10597.61105,12238.28596,15798.86459,2067.62068,7032.593343,6270.623439,22001.03292
,,,,,,,,7190,5424.414942,7921.98414,10548.17595,12435.98818,16381.7351,2091.679411,7283.19423,6271.036321,21974.57285
,,,,,,,,7191,5506.795964,8028.221528,10553.32898,12634.13973,17143.86353,2082.654949,7475.107519,6361.88542,22214.71485
,,,,,,,,7192,5566.33783,8072.328636,10822.29591,12690.14104,17404.31108,2086.83913,7526.044892,6325.803385,22522.10631
,,,,,,,,7193,5540.67746,8018.292662,11159.96128,12793.01688,17523.72262,2077.293824,7591.559327,6281.674845,22455.9185
,,,,,,,,7194,5437.408162,7799.171604,11156.11584,12645.91664,17095.85175,2031.741649,7436.273466,6095.996835,21833.25814
,,,,,,,,7195,5176.490465,7421.186277,11030.52806,12210.94577,16123.3477,1921.7296,7026.28773,5690.399762,20580.35577
,,,,,,,,7196,4924.084389,7026.513212,10625.40251,11757.45869,15019.43158,1825.880487,6582.294684,5394.97003,19322.69163
,,,,,,,,7197,4807.126235,6765.032231,9990.530384,11382.5422,14045.5992,1736.537548,6082.723429,5132.629179,18487.32461
,,,,,,,,7198,4624.694037,6561.881638,9389.863372,11147.87896,13336.03716,1706.190631,5784.290886,4982.143639,17934.34043
,,,,,,,,7199,4588.223716,6461.507848,8955.27378,10977.20581,12848.64912,1684.83471,5547.308041,4922.307304,17715.1075
,,,,,,,,7200,4566.308158,6424.326172,8606.352265,10898.07364,12516.42984,1688.368864,5444.695865,4882.538919,17453.67851
,,,,,,,,7201,4634.235555,6512.319312,8403.759475,10996.66023,12516.43601,1718.010178,5490.015493,4961.4691,17946.97099
,,,,,,,,7202,4825.598438,6822.180087,8300.101393,11355.67755,13148.3936,1809.990155,5825.293976,5380.761667,19022.74438
,,,,,,,,7203,5120.404098,7409.834299,8470.219319,11951.51191,14411.27729,1991.554836,6476.617461,6045.132798,20950.70049
,,,,,,,,7204,5285.315088,7883.925296,9017.854835,12281.54135,15185.48366,2090.795446,6810.263874,6412.545745,22260.38245
,,,,,,,,7205,5318.566775,8048.634962,9943.705777,12175.73835,15156.50539,2099.436066,6759.548886,6422.558245,22490.77397
,,,,,,,,7206,5276.841637,8068.468456,10609.76844,12095.37863,15042.41991,2101.891016,6710.500215,6361.55915,22546.6316
,,,,,,,,7207,5328.414323,8163.499157,10747.71979,12067.38428,14905.42902,2135.068072,6677.906165,6412.835813,22789.24297
,,,,,,,,7208,5340.811811,8195.126747,10825.53619,12109.21379,14911.27921,2159.021584,6719.728016,6366.905952,22703.04861
,,,,,,,,7209,5322.171382,8213.597382,10905.02789,12196.40935,14996.04029,2112.331468,6812.823285,6345.658937,22687.94629
,,,,,,,,7210,5320.262182,8247.224411,10835.46662,12234.51267,15248.55069,2119.850287,6883.896153,6352.218923,22649.31192
,,,,,,,,7211,5328.864574,8208.987903,10782.82948,12318.03993,15685.25566,2088.367597,6888.295014,6277.079532,22478.53738
,,,,,,,,7212,5312.792849,8188.725858,10830.01493,12384.4114,15897.91795,2076.347377,6988.806802,6216.204066,22440.51628
,,,,,,,,7213,5333.782912,8214.126416,10817.65337,12492.82173,16167.33642,2071.461183,7160.290639,6220.84378,22440.07132
,,,,,,,,7214,5423.325847,8307.481062,10889.74792,12683.58666,16951.77716,2087.07063,7394.361563,6335.146001,22647.24727
,,,,,,,,7215,5616.956836,8475.607309,11032.08215,13044.36944,17913.27683,2138.020792,7758.47337,6586.908217,23213.45095
,,,,,,,,7216,5706.490393,8489.855038,11365.49663,13198.46715,18170.30395,2131.756742,7894.497284,6583.28666,23430.24938
,,,,,,,,7217,5623.377637,8398.977827,11667.21224,13142.5304,18059.42095,2097.440681,7857.261664,6428.054885,23117.84895
,,,,,,,,7218,5449.803178,8105.704646,11634.09656,12871.19366,17409.87444,2020.916393,7621.423465,6147.09588,22394.32905
,,,,,,,,7219,5186.216431,7677.073453,11446.6327,12465.43911,16363.03337,1916.88162,7206.066358,5714.838148,21135.50451
,,,,,,,,7220,4959.806544,7288.541071,11005.64301,11976.26084,15223.22528,1836.04417,6669.989396,5401.372404,19903.6897
,,,,,,,,7221,4722.050071,6934.683114,10356.04002,11564.28593,14224.90271,1763.659377,6215.678103,5153.682685,18879.25343
,,,,,,,,7222,4575.449019,6712.167365,9679.877311,11267.73079,13441.97082,1682.522498,5864.761148,4987.613849,18301.89545
,,,,,,,,7223,4503.763549,6564.831548,9190.046969,11099.9545,12936.8826,1653.381533,5609.432652,4879.458906,18034.85881
,,,,,,,,7224,4453.592878,6472.161765,8857.697679,10991.47389,12612.80568,1656.387496,5474.747277,4864.875961,17912.97208
,,,,,,,,7225,4517.172775,6568.776248,8652.342851,11030.65878,12559.24136,1677.88986,5513.019373,4919.155256,18202.77203
,,,,,,,,7226,4665.054205,6891.070809,8567.098353,11333.61971,13136.77335,1774.190514,5812.044289,5224.441373,19299.98322
,,,,,,,,7227,5041.785,7470.828634,8753.788504,11923.97067,14400.32286,1934.731575,6487.733191,5832.77686,21163.16554
,,,,,,,,7228,5278.871747,7920.317842,9317.075566,12348.23607,15501.08377,2056.700423,6880.336109,6253.592347,22430.31698
,,,,,,,,7229,5272.540601,8009.778902,10221.75089,12435.76721,15781.44863,2077.918045,7020.116957,6307.150243,22711.65786
,,,,,,,,7230,5364.954188,8048.8861,10772.72865,12446.42481,16095.82727,2072.517704,7084.683287,6361.091652,22753.56567
,,,,,,,,7231,5390.839087,8154.785409,10861.88401,12518.18861,16371.09769,2092.305019,7160.383023,6420.477295,22821.96539
,,,,,,,,7232,5395.292397,8079.444519,10816.3294,12558.54243,16467.90678,2070.168938,7190.886691,6401.942868,22738.96785
,,,,,,,,7233,5369.666098,8039.053768,10829.5322,12544.17082,16510.09324,2070.245994,7178.55169,6354.28075,22728.99126
,,,,,,,,7234,5374.936528,8061.508298,10794.98804,12531.16239,16467.07315,2043.676902,7189.986828,6335.626963,22699.45381
,,,,,,,,7235,5363.583211,8010.954225,10734.84644,12591.31975,16431.58292,1996.090598,7211.819392,6233.343359,22576.0677
,,,,,,,,7236,5368.712914,7920.473485,10740.66302,12628.25792,16461.47701,1969.221442,7271.076492,6136.118202,22343.33002
,,,,,,,,7237,5428.2282,7865.726989,10654.71065,12745.42303,16712.53042,1977.953516,7397.310398,6153.507885,22399.65829
,,,,,,,,7238,5499.275895,7911.887166,10610.73241,12869.24296,17288.96218,2003.97118,7650.886058,6262.586396,22474.70274
,,,,,,,,7239,5569.898081,8066.248795,10696.98255,13142.55614,17926.95481,2018.518816,7859.654876,6358.94065,22968.57242
,,,,,,,,7240,5613.456327,8071.027337,10976.93227,13180.99214,18041.28989,2042.643557,7855.812464,6269.458908,23189.02406
,,,,,,,,7241,5541.88927,8009.645597,11440.51156,13078.49981,17923.10832,2002.207945,7793.477308,6105.80082,22943.865
,,,,,,,,7242,5384.803823,7814.385179,11457.37772,12828.37974,17424.46308,1953.305223,7544.278164,5905.19779,22408.51057
,,,,,,,,7243,5220.315843,7508.706721,11231.28308,12379.7143,16610.94522,1885.993982,7092.908243,5542.142171,21506.02663
,,,,,,,,7244,4969.14176,7121.339412,10915.1872,11972.79189,15530.97874,1813.312376,6648.907901,5201.195048,20461.38224
,,,,,,,,7245,4741.41804,6800.293047,10321.97489,11490.64606,14421.72181,1736.493087,6143.046031,4913.072814,19601.39366
,,,,,,,,7246,4659.451446,6586.13655,9625.015208,11191.91835,13298.57015,1691.060914,5748.695014,4711.694745,19057.46209
,,,,,,,,7247,4563.604912,6451.244055,9178.583293,10963.68448,12717.0809,1654.990045,5519.437959,4613.474696,18756.23484
,,,,,,,,7248,4603.614484,6398.045057,8900.68182,10848.14189,12332.46269,1662.738293,5333.044903,4547.456553,18619.21688
,,,,,,,,7249,4569.246145,6374.380008,8672.823835,10789.16846,12097.51113,1672.709876,5230.820244,4573.13764,18771.98636
,,,,,,,,7250,4627.69435,6450.282608,8536.736454,10826.58174,12113.68493,1724.87575,5278.540932,4697.467583,19268.60258
,,,,,,,,7251,4829.334312,6689.997466,8544.818045,11026.27372,12466.31477,1796.422106,5452.866125,4959.558863,20143.82032
,,,,,,,,7252,5045.401793,7005.706263,8788.910581,11321.00721,13013.55747,1887.240334,5732.663468,5242.337766,21202.71082
,,,,,,,,7253,5205.266948,7193.456249,9234.561447,11559.26365,13537.68505,1954.754845,5981.481805,5549.05327,21823.62931
,,,,,,,,7254,5309.456458,7401.890494,9547.419208,11630.03695,13922.1039,1998.950982,6114.839195,5716.820666,22117.71536
,,,,,,,,7255,5325.260644,7414.452452,9695.200183,11678.98264,13812.44243,2028.468657,6242.422636,5771.889983,21896.46485
,,,,,,,,7256,5361.796259,7365.250114,9834.937759,11686.04268,13612.25719,2023.055286,6256.796067,5766.514129,21450.76816
,,,,,,,,7257,5307.428694,7312.731131,9900.113918,11711.34605,13535.1347,1996.45672,6268.089244,5714.654001,20884.55259
,,,,,,,,7258,5218.142186,7158.116303,9865.563558,11638.26057,13390.18053,1971.937067,6193.709292,5664.236499,20451.34532
,,,,,,,,7259,5098.365789,7097.54423,9681.593603,11609.59452,13436.32016,1928.637671,6230.494751,5585.395206,20091.20277
,,,,,,,,7260,5081.614513,7071.537897,9548.196947,11651.10245,13778.99408,1953.33959,6329.985225,5570.165405,19713.32523
,,,,,,,,7261,5082.928009,7066.827371,9524.807973,11738.41091,14276.19831,1950.541812,6408.339237,5607.010119,19792.65955
,,,,,,,,7262,5192.397887,7150.593229,9502.909785,11996.01882,15046.11053,1981.867891,6666.535442,5752.259445,19981.74474
,,,,,,,,7263,5425.773586,7407.242145,9626.379394,12350.41835,15887.57492,2046.108119,7024.2058,6015.201814,20696.64614
,,,,,,,,7264,5560.483666,7560.602634,9984.459107,12485.43515,16078.84878,2045.135764,7158.618743,6017.081851,21567.35084
,,,,,,,,7265,5525.021246,7533.454507,10362.05144,12493.02936,16062.7754,2009.976162,7122.088486,5942.080437,21664.12242
,,,,,,,,7266,5442.415333,7432.807347,10357.91358,12367.75235,15735.72213,1970.573368,7069.330052,5782.871945,21460.89314
,,,,,,,,7267,5338.790869,7193.874848,10229.4343,12178.06262,15202.02188,1883.859635,6886.722276,5561.280902,20955.31558
,,,,,,,,7268,5201.214425,6923.435692,10107.51373,11956.15011,14542.54917,1834.826173,6627.691363,4908.301857,20339.16942
,,,,,,,,7269,5073.796648,6692.6296,9719.243748,11734.63025,13829.29855,1757.776157,6333.862122,5111.814255,19695.932
,,,,,,,,7270,5036.124932,6482.795702,9289.432294,11563.24063,13433.64908,1757.59436,6092.483782,4993.787349,19193.89681
,,,,,,,,7271,4873.400375,6313.188251,8884.886637,11400.55789,12835.41929,1706.507383,6110.539639,4880.383504,18959.26694
,,,,,,,,7272,4963.870005,6291.083245,8481.772797,11389.4478,12600.47996,1710.432023,5846.281755,4898.693659,18854.89217
,,,,,,,,7273,4948.658112,6219.280618,8440.832939,11370.78658,12407.46263,1720.439174,5800.161941,4902.740409,18880.56759
,,,,,,,,7274,4999.404341,6219.235378,8197.926519,11455.16997,12405.17908,1729.807315,5820.754921,4997.972089,19082.39913
,,,,,,,,7275,5149.33772,6298.346524,8096.447288,11658.58119,12655.89936,1789.425792,5934.079023,5180.367558,19457.02255
,,,,,,,,7276,5294.940994,6494.053847,8053.287922,11942.11213,13000.72801,1836.340999,6182.855554,5488.840012,20209.61102
,,,,,,,,7277,5447.873563,6640.028902,8182.225153,12222.18799,13316.09604,1921.449441,6405.379704,5736.172768,20873.34391
,,,,,,,,7278,5507.686285,6833.087624,8386.442772,12225.15632,13388.03103,1969.009464,6430.730572,5841.790201,21322.25311
,,,,,,,,7279,5383.118313,6930.39786,8571.050914,12056.84161,13293.70031,1975.724208,6371.157729,5801.035469,21104.08906
,,,,,,,,7280,5219.80943,6881.398433,8937.275566,11818.09279,13104.3772,1955.996316,6262.542249,5698.092126,20494.39908
,,,,,,,,7281,5120.088202,6875.231792,9238.145593,11733.79237,13125.18821,1929.143436,6243.652694,5628.647428,20012.408
,,,,,,,,7282,5049.451942,6827.821697,9395.0965,11646.21841,13134.80813,1914.870163,6175.506816,5539.657018,19817.6104
,,,,,,,,7283,4987.939303,6792.234371,9470.758073,11674.05115,13230.29734,1883.558222,6249.737759,5465.740047,19433.17931
,,,,,,,,7284,4968.120961,6789.746681,9483.749405,11673.16938,13693.81093,1867.333308,6376.919524,5444.224039,19428.28545
,,,,,,,,7285,5012.721342,6821.090516,9584.652119,11772.35795,14263.8595,1881.086418,6464.324617,5511.401403,19557.03142
,,,,,,,,7286,5186.126508,7034.126982,9678.759507,12137.68791,15251.19914,1941.482588,6778.988621,5769.030849,20083.33953
,,,,,,,,7287,5502.905572,7394.315847,9910.869258,12622.21156,16464.04254,2031.297418,7276.348387,6202.051202,21262.18276
,,,,,,,,7288,5587.186274,7624.161461,10233.04248,12780.33222,16792.86648,2077.121578,7520.288069,6261.147435,21890.28893
,,,,,,,,7289,5583.305995,7560.010149,10504.75671,12683.46726,16747.48585,2049.100564,7558.628716,6208.540634,21698.6574
,,,,,,,,7290,5494.21153,7364.000456,10451.82285,12501.43329,16474.49372,2032.463353,7453.878321,6099.363023,21351.59471
,,,,,,,,7291,5315.768902,7114.314618,10297.56456,12186.72891,15860.10436,1964.399935,7160.91211,5856.878085,20555.07124
,,,,,,,,7292,5127.560438,6811.109595,10041.22483,11854.95868,15057.00256,1902.956643,6771.665101,5559.691192,19670.70191
,,,,,,,,7293,4993.902768,6546.643113,9737.657332,11524.575,14200.31782,1781.689712,6350.08476,5309.044951,18817.86322
,,,,,,,,7294,4860.902521,6349.522241,9433.830446,11251.25756,13683.44487,1775.045807,6035.455865,5136.388049,18384.02851
,,,,,,,,7295,4817.27679,6226.329042,8933.17748,11114.97567,13076.78517,1768.322745,5760.550588,5103.226539,18012.08994
,,,,,,,,7296,4795.56791,6137.222113,8608.193624,11013.42507,12670.42382,1738.790693,5576.945604,5058.870054,17871.88598
,,,,,,,,7297,4831.39647,6144.937689,8351.280762,10974.27877,12468.96617,1757.654768,5509.645166,5091.003124,17853.42289
,,,,,,,,7298,4892.64358,6300.05917,8217.240267,11130.22236,12620.14734,1788.083549,5652.096875,5224.527318,18243.58515
,,,,,,,,7299,5110.600628,6621.983585,8217.953226,11493.49092,13377.06091,1937.350302,6041.873768,5664.591539,19570.09344
,,,,,,,,7300,5444.671731,7265.280585,8508.719253,12099.66853,14648.10148,2139.516215,6701.79773,6375.040057,21477.48074
,,,,,,,,7301,5650.042414,7601.83124,9206.712227,12381.76043,15508.24703,2239.865626,7045.059638,6752.65118,22365.74927
,,,,,,,,7302,5672.191206,7733.936532,10129.31569,12476.34717,15930.75738,2254.977608,7159.779441,6851.389371,22458.93245
,,,,,,,,7303,5683.443156,7823.834437,10608.83534,12552.70592,16272.44564,2239.762904,7249.742951,6905.15936,22643.32114
,,,,,,,,7304,5698.379713,7851.83249,10810.94435,12551.45243,16445.96777,2257.293644,7276.202131,7010.477194,22572.78584
,,,,,,,,7305,5666.293118,7809.812734,10875.70242,12559.75622,16490.20913,2247.894376,7308.164988,6970.992056,22487.40183
,,,,,,,,7306,5635.484551,7772.2389,10934.89998,12537.6803,16453.04767,2242.618335,7247.66387,6921.669398,22325.87029
,,,,,,,,7307,5631.011344,7770.495918,10947.63105,12559.10416,16445.92765,2261.080857,7297.25521,6880.000094,22293.46841
,,,,,,,,7308,5558.428586,7707.383417,10860.39734,12523.10424,16491.86256,2191.120528,7312.058508,6808.575209,22061.21822
,,,,,,,,7309,5578.498286,7681.02829,10896.83178,12587.78554,16785.45198,2156.162102,7406.115253,6776.834065,21955.56237
,,,,,,,,7310,5728.361262,7736.633839,10974.4504,12799.36534,17547.3331,2193.580342,7734.597382,6982.696178,22002.643
,,,,,,,,7311,5921.714528,8102.105961,11124.15007,13281.90654,18519.22028,2259.262065,8146.435971,7195.285765,23027.29765
,,,,,,,,7312,5968.234079,8277.040282,11570.80808,13378.32672,18762.00061,2246.109296,8213.26312,7109.118072,23634.05987
,,,,,,,,7313,5912.559413,8206.734262,11937.89191,13304.30226,18657.00542,2224.191506,8192.367778,6992.003039,23442.26658
,,,,,,,,7314,5829.688243,8011.965403,11857.8216,13076.3273,18251.88818,2197.737809,7974.607118,6747.113226,22999.81728
,,,,,,,,7315,5637.109846,7676.61333,11710.86762,12709.76259,17412.94684,2116.270326,7600.911428,6406.385165,22048.39916
,,,,,,,,7316,5401.962172,7235.415498,11450.33105,12241.22343,16184.86666,1970.309719,7061.981893,5963.985117,20906.55346
,,,,,,,,7317,5128.194518,6766.381161,10933.30586,11741.80924,14982.96699,1878.593476,6513.112571,5661.440306,19758.57806
,,,,,,,,7318,4924.744158,6550.891093,10231.36414,11406.28729,13989.28846,1822.588371,6078.955769,5421.61998,18953.36078
,,,,,,,,7319,4814.261393,6373.392006,9562.001355,11177.0312,13315.93216,1815.459828,5796.47859,5283.657497,18375.41698
,,,,,,,,7320,4744.762313,6226.114351,9085.105435,11039.17609,12845.50734,1756.38996,5585.400271,5201.779269,18070.10331
,,,,,,,,7321,4739.521738,6177.141501,8783.079294,10944.1037,12581.97143,1763.888138,5511.417993,5190.230943,17950.68037
,,,,,,,,7322,4811.44101,6268.084942,8586.432615,11111.79406,12697.66653,1788.585953,5589.778931,5343.525145,18353.59377
,,,,,,,,7323,4988.720479,6593.971365,8528.222107,11468.03807,13348.20852,1941.638078,5975.45206,5745.953345,19426.99828
,,,,,,,,7324,5296.274662,7145.603007,8726.920217,11996.88384,14462.14922,2119.087478,6498.127897,6361.456145,21178.56638
,,,,,,,,7325,5463.552853,7468.905373,9401.425745,12279.0915,15126.41554,2178.572302,6814.190966,6632.687188,21963.80772
,,,,,,,,7326,5528.933632,7594.208854,10330.80265,12332.62302,15520.13,2188.651348,7066.717006,6744.130015,22281.80585
,,,,,,,,7327,5615.316185,7655.464848,10819.53276,12440.12347,16028.91292,2198.716917,7219.807357,6778.099775,22395.46748
,,,,,,,,7328,5595.350838,7683.206642,11069.51617,12510.19904,16469.57744,2222.525488,7255.719787,6821.764422,22589.20924
,,,,,,,,7329,5562.693458,7709.596528,11216.21745,12536.1542,16642.56164,2211.927563,7268.665798,6772.379641,22525.33926
,,,,,,,,7330,5551.077668,7684.993767,11291.20282,12597.05472,16554.83763,2178.190541,7195.185841,6717.750162,22416.12227
,,,,,,,,7331,5530.548988,7698.407201,11277.23419,12667.90435,16477.95939,2169.924265,7223.277103,6679.70846,22329.22214
,,,,,,,,7332,5464.181095,7640.309369,11276.54433,12706.73517,16537.85856,2116.961207,7266.363546,6609.365906,22182.62883
,,,,,,,,7333,5425.125611,7623.331024,11338.75778,12734.60652,16786.11874,2091.744978,7377.740913,6565.388569,21871.2446
,,,,,,,,7334,5471.162065,7681.281006,11398.8835,12838.79396,17535.2853,2108.152048,7604.754273,6650.58686,21986.47036
,,,,,,,,7335,5737.816513,8055.625967,11475.84951,13209.80842,18384.8147,2212.443319,8008.994514,6922.849137,22773.04936
,,,,,,,,7336,5908.011725,8238.527171,11905.9353,13351.88603,18620.1891,2224.560153,8142.638245,6938.667978,23625.46449
,,,,,,,,7337,5883.777917,8168.480267,12305.2429,13324.87532,18568.59772,2210.954709,8139.390002,6831.494144,23505.24988
,,,,,,,,7338,5839.38676,8039.377463,12238.0621,13106.28784,18188.9162,2166.575404,7962.185479,6618.542533,23216.44009
,,,,,,,,7339,5617.774171,7723.088561,12093.87016,12749.37544,17398.80458,2083.286817,7619.191419,6306.307348,22385.52178
