Resource,Zone,Model,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,region,cluster
1580_G_101,5,1,1,0,1.5,-1,0,65400,16291,4.5,13.502,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
1580_G_102,5,1,1,0,1.5,-1,0,65400,16291,4.5,13.502,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
1580_G_11,5,1,1,0,3.6,-1,0,65400,16291,4.5,13.504,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
1580_G_12,5,1,1,0,4.1,-1,0,65400,16291,4.5,13.504,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
1580_G_13,5,1,1,0,5.6,-1,0,65400,16291,4.5,13.502,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
1580_G_14,5,1,1,0,5.6,-1,0,65400,16291,4.5,13.504,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
1580_G_7,5,1,1,0,2,-1,0,65400,16291,4.5,13.504,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
1580_G_8,5,1,1,0,2,-1,0,65400,16291,4.5,13.504,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
1580_G_9,5,1,1,0,2.5,-1,0,65400,16291,4.5,13.505,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
1855_G_6,9,1,1,0,6,-1,0,65400,16291,4.5,20.5,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2393_G_4,5,1,1,0,49,-1,0,65400,16291,4.5,10.938,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2393_G_5,5,1,1,0,53,-1,0,65400,16291,4.5,10.938,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2393_G_6,5,1,1,0,55,-1,0,65400,16291,4.5,10.938,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2393_G_7,5,1,1,0,55.5,-1,0,65400,16291,4.5,10.938,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2393_G_8,5,1,1,0,90,-1,0,65400,16291,4.5,10.938,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2393_G_9,5,1,1,0,152.7,-1,0,65400,16291,4.5,16.221,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2398_G_1101,5,1,1,0,110,-1,0,65400,16291,4.5,7.813,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2398_G_1201,5,1,1,0,110,-1,0,65400,16291,4.5,7.813,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2398_G_1301,5,1,1,0,115,-1,0,65400,16291,4.5,7.813,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2398_G_1401,5,1,1,0,115,-1,0,65400,16291,4.5,7.813,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2398_G_1501,5,1,1,0,204,-1,0,65400,16291,4.5,7.813,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2398_G_2101,5,1,1,0,178.5,-1,0,65400,16291,4.5,7.813,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2398_G_2201,5,1,1,0,174,-1,0,65400,16291,4.5,7.813,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2398_G_2301,5,1,1,0,238.5,-1,0,65400,16291,4.5,7.813,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2399_G_121,5,1,1,0,42,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2399_G_122,5,1,1,0,42,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2399_G_123,5,1,1,0,42,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2399_G_124,5,1,1,0,42,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2404_G_131,5,1,1,0,46.9,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2404_G_132,5,1,1,0,46.9,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2404_G_133,5,1,1,0,46.9,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2404_G_134,5,1,1,0,46.9,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2404_G_141,5,1,1,0,46.9,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2404_G_142,5,1,1,0,46.9,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2404_G_N121,5,1,1,0,43.8,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2404_G_N122,5,1,1,0,43.7,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2404_G_N123,5,1,1,0,43.8,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2404_G_N124,5,1,1,0,43.7,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2406_G_1001,5,1,1,0,252,-1,0,65400,16291,4.5,7.298,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2406_G_1101,5,1,1,0,199,-1,0,65400,16291,4.5,7.298,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2406_G_1201,5,1,1,0,199,-1,0,65400,16291,4.5,7.298,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2406_G_2001,5,1,1,0,252,-1,0,65400,16291,4.5,7.298,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2406_G_2101,5,1,1,0,199,-1,0,65400,16291,4.5,7.298,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2406_G_2201,5,1,1,0,199,-1,0,65400,16291,4.5,7.298,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2406_G_5,5,1,1,0,86,-1,0,65400,16291,4.5,12.987,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2406_G_6,5,1,1,0,86,-1,0,65400,16291,4.5,12.987,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2406_G_7,5,1,1,0,84,-1,0,65400,16291,4.5,12.987,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2406_G_8,5,1,1,0,80.2,-1,0,65400,16291,4.5,12.986,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2410_G_1,5,1,1,0,1145.8,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2410_G_2,5,1,1,0,1138.9,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2410_G_3,5,1,1,0,38.4,-1,0,65400,16291,4.5,17.445,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2411_G_701,5,1,1,0,338,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2411_G_702,5,1,1,0,200,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2434_G_11,5,1,1,0,55,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
2783_G_1A,4,1,1,0,3,-1,0,65400,16291,4.5,16.56,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
2783_G_2A,4,1,1,0,3,-1,0,65400,16291,4.5,16.555,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
2783_G_3A,4,1,1,0,3,-1,0,65400,16291,4.5,16.555,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
2783_G_4A,4,1,1,0,3,-1,0,65400,16291,4.5,16.555,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
2783_G_5A,4,1,1,0,3,-1,0,65400,16291,4.5,16.555,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
2831_G_1,9,1,1,0,92,-1,0,65400,16291,4.5,18.7,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2831_G_3,9,1,1,0,14.2,-1,0,65400,16291,4.5,23.452,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2831_G_4,9,1,1,0,15,-1,0,65400,16291,4.5,23.452,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2831_G_5,9,1,1,0,15,-1,0,65400,16291,4.5,23.452,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2832_G_GT3,9,1,1,0,14,-1,0,65400,16291,4.5,23.42,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2832_G_GT4,9,1,1,0,14,-1,0,65400,16291,4.5,23.448,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2832_G_GT5,9,1,1,0,14,-1,0,65400,16291,4.5,23.448,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2832_G_GT6,9,1,1,0,14,-1,0,65400,16291,4.5,23.448,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2847_G_GT1,9,1,1,0,88.5,-1,0,65400,16291,4.5,12.38,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2847_G_GT2,9,1,1,0,86.8,-1,0,65400,16291,4.5,12.38,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2847_G_GT3,9,1,1,0,80.8,-1,0,65400,16291,4.5,12.38,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2847_G_GT4,9,1,1,0,81,-1,0,65400,16291,4.5,12.38,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2847_G_GT5,9,1,1,0,80.2,-1,0,65400,16291,4.5,12.38,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2847_G_GT6,9,1,1,0,80.5,-1,0,65400,16291,4.5,12.38,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2847_G_GT7,9,1,1,0,80.5,-1,0,65400,16291,4.5,12.38,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2847_G_IC1,9,1,1,0,3,-1,0,65400,16291,4.5,25,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2847_G_IC2,9,1,1,0,3,-1,0,65400,16291,4.5,25,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2847_G_IC3,9,1,1,0,3,-1,0,65400,16291,4.5,25,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2847_G_IC4,9,1,1,0,3,-1,0,65400,16291,4.5,25,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2848_G_7,9,1,1,0,25.3,-1,0,65400,16291,4.5,25,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2851_G_1,9,1,1,0,2.4,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2851_G_2,9,1,1,0,2.4,-1,0,65400,16291,4.5,10.77,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2851_G_3,9,1,1,0,2.4,-1,0,65400,16291,4.5,10.77,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2851_G_4,9,1,1,0,2.4,-1,0,65400,16291,4.5,10.77,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2851_G_5,9,1,1,0,2.4,-1,0,65400,16291,4.5,10.77,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2852_G_1,9,1,1,0,2.7,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2852_G_2,9,1,1,0,2.7,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2852_G_3,9,1,1,0,2.7,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2852_G_4,9,1,1,0,2.7,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2852_G_5,9,1,1,0,2.7,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2854_G_1,9,1,1,0,19.9,-1,0,65400,16291,4.5,17.347,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2854_G_2,9,1,1,0,20.1,-1,0,65400,16291,4.5,17.348,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2854_G_3,9,1,1,0,20.7,-1,0,65400,16291,4.5,17.348,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2854_G_4,9,1,1,0,14.9,-1,0,65400,16291,4.5,17.345,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2854_G_5,9,1,1,0,13.7,-1,0,65400,16291,4.5,17.346,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2854_G_6,9,1,1,0,14,-1,0,65400,16291,4.5,17.347,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2854_G_7,9,1,1,0,13.6,-1,0,65400,16291,4.5,17.345,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
2861_G_GT1,2,1,1,0,26.1,-1,0,65400,16291,4.5,25,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2869_G_1A,2,1,1,0,49.6,-1,0,65400,16291,4.5,14.558,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2869_G_1B,2,1,1,0,51.3,-1,0,65400,16291,4.5,14.558,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2869_G_2,2,1,1,0,79,-1,0,65400,16291,4.5,14.558,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2869_G_3,2,1,1,0,80.4,-1,0,65400,16291,4.5,14.558,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2869_G_4,2,1,1,0,79.1,-1,0,65400,16291,4.5,14.558,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2869_G_5,2,1,1,0,81.5,-1,0,65400,16291,4.5,14.558,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2869_G_6,2,1,1,0,79.6,-1,0,65400,16291,4.5,14.558,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2878_G_CT,2,1,1,0,13.5,-1,0,65400,16291,4.5,25,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2880_G_1,2,1,1,0,11,-1,0,65400,16291,4.5,11.067,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2880_G_2,2,1,1,0,11,-1,0,65400,16291,4.5,11.067,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2880_G_3,2,1,1,0,11,-1,0,65400,16291,4.5,11.067,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2880_G_4,2,1,1,0,112,-1,0,65400,16291,4.5,11.067,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2880_G_5,2,1,1,0,112,-1,0,65400,16291,4.5,11.067,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2880_G_6,2,1,1,0,112,-1,0,65400,16291,4.5,11.067,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2881_G_1,2,1,1,0,17,-1,0,65400,16291,4.5,25,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
2902_G_2,9,1,1,0,0.6,-1,0,65400,16291,4.5,11.444,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
